transaction_id,vehicle_id,customer_id,salesperson_id,dealership_id,sale_date,sale_price,trade_in_vehicle_id,financing_type,sale_status
61071,51894,10844,2022,1004,2024-06-06,50956.02,,lease ,completed
61072,50809,14951,2002,1002,2026-06-12,25560.72,,lease ,completed
61073,53530,13993,2019,1006,2025-01-29,39750.18,,CASH,completed
61074,52363,13768,2006,1005,2026-03-14,32664.25,51077,Lease,completed
61075,51127,15004,2014,1004,2025-08-04,21191.84,50288,finance,completed
61076,50817,14133,2021,1002,2024-10-04,23160.53,,Cash,completed
61077,51559,13931,2030,1005,2025-03-24,18676.91,53319,cash,completed
61078,50712,12030,2026,1003,2025-01-07,17634.95,,leasee,completed
61079,53742,10069,2026,1001,2025-02-20,22001.01,,finance,completed
61080,50417,10235,2015,1005,2026-05-28,8768.37,,LEASE,completed
61081,50967,12684,2021,1003,2024-03-22,15500.9,,CASH,completed
61082,53579,12684,2025,1006,2025-12-23,27766.5,,Cash,completed
61083,50478,13836,2015,1006,2026-05-08,35547.58,,leasee,completed
61084,50687,13673,2017,1005,2025-03-28,17728.03,,CASH,completed
61085,52058,10292,2017,1001,2024-05-10,44826.15,,leasee,completed
61086,52280,10283,2017,1006,2025-09-29,16069.4,,CASH,completed
61087,50978,14630,2027,1003,2026-04-14,15273.05,,cash ,completed
61088,52586,12610,2023,1001,2024-11-14,43732.94,,leasee,completed
61089,50166,15087,2030,1003,2025-12-14,36255.17,,finance,completed
61090,52758,13558,2023,1001,2025-10-02,38830.33,52670,lease ,completed
61091,52307,13909,2010,1005,2026-02-18,21871.78,,LEASE,completed
61092,53784,14861,2018,1005,2026-06-04,26123.4,,LEASE,completed
61093,52814,12330,2008,1001,2024-11-17,45088.46,51026,leasee,completed
61094,53881,12276,2002,1003,2024-02-17,30076.99,,FINANCE,completed
61095,53188,15147,2027,1001,2026-04-21,32243.37,,Cash,completed
61096,53986,13445,2009,1004,2026-06-04,40547.83,,cash,completed
61097,51349,14675,2026,1004,2024-04-07,33189.67,,finance,completed
61098,51723,11920,2006,1006,2026-05-24,43006.69,52552,finance,completed
61099,50419,12058,2009,1002,2026-05-14,24568.49,51489,Finance,completed
61100,52183,13107,2023,1002,2025-09-07,25975.78,,Lease,completed
61101,51662,13173,2021,1001,2026-05-27,33302.74,,Cash,completed
61102,53201,12186,2024,1004,2025-12-03,50704.58,50897,Cash,completed
61103,52530,10100,2004,1006,2024-03-17,42216.1,,lease,completed
61104,53213,10974,2026,1003,2024-01-26,42929.91,50549,lease ,completed
61105,53453,12861,2006,1005,2026-03-23,28763.12,,Lease,completed
61106,51311,13476,2029,1002,2024-08-16,25920.29,,finance ,completed
61107,52628,10464,2028,1001,2025-12-17,45867.74,,Cash,completed
61108,53353,10117,2023,1001,2026-05-21,18296.45,,cash,completed
61109,777777777,11799,2026,1006,2025-06-25,8507.04,,finance ,completed
61110,52635,14682,2018,1003,2026-03-11,51345.05,53794,cash,completed
61111,53020,14186,2027,1006,2026-07-05,23488.2,,Finance,completed
61112,52921,12504,2014,1001,2026-05-26,37639.87,,cash,completed
61113,52665,10922,2027,1006,2024-07-10,20436.4,,finance,completed
61114,53767,13792,2012,1004,2026-05-26,51839.52,,Lease,completed
61115,53406,12964,2014,1004,2026-06-19,20333.71,53448,LEASE,completed
61116,50527,14278,2030,1006,2024-02-03,44276.59,,cash,completed
61117,51958,14499,2006,1003,2026-06-25,51407.52,,lease ,completed
61118,52463,12978,2017,1004,2026-07-04,8523.69,53527,Cash,completed
61119,51332,13890,2027,1004,2026-05-11,13538.12,,CASH,completed
61120,52291,11774,2028,1001,2026-03-24,19059.63,51787,lease,completed
61121,50862,12753,2019,1003,2026-01-01,53439.92,53770,leasee,completed
61122,51405,11403,2004,1005,2025-07-17,32404.52,,cash ,completed
61123,51313,10782,2029,1001,2026-01-28,19867.05,50526,Finance,completed
61124,53727,13693,2030,1006,2025-03-05,10149.1,50341,cash,completed
61125,50003,13557,2020,1001,2025-04-23,54359.43,,finance ,completed
61126,51449,999999999,2028,1002,2026-03-31,37014.88,,finance,completed
61127,50072,12373,2020,1004,2026-02-26,40199.19,,finance ,completed
61128,50425,15000,2026,1005,2026-03-03,38697.03,,lease,completed
61129,53159,11934,2023,1005,2026-06-30,38487.81,51598,finance,completed
61130,53354,12390,2019,1004,2026-04-21,25844.72,,Cash,completed
61131,53831,14126,2021,1004,2024-07-29,45762.05,,cash,completed
61132,51462,10643,2022,1005,2026-04-03,13625.93,50691,lease ,completed
61133,52926,14515,2011,1003,2025-03-24,33832.58,,Lease,completed
61134,50237,11991,2001,1001,2026-06-04,15612.56,53008,lease ,completed
61135,53981,12740,2017,1001,2026-07-05,12421.17,,Finance,completed
61136,53005,12390,2010,1004,2026-05-22,41307.09,,LEASE,completed
61137,53945,12378,2002,1003,2026-06-01,38743.77,,cash,completed
61138,51821,14252,2003,1001,2025-06-23,43068.47,51116,finance ,completed
61139,53271,14478,2005,1003,2026-01-15,12459.28,,cash ,completed
61140,50122,12484,2015,1003,2024-11-17,12170.99,,CASH,completed
61141,777777777,15157,2028,1005,2025-12-19,23216.55,,leasee,completed
61142,53936,14712,2019,1001,2025-01-05,47256.56,,CASH,completed
61143,52257,12711,2001,1002,2024-04-16,-89.85,,LEASE,completed
61144,51359,13362,2013,1001,2024-06-12,44045.68,,leasee,completed
61145,52014,15183,2021,1006,2026-03-22,56950.02,50012,finance,completed
61146,52722,14369,2017,1005,2026-04-12,28889.07,53479,cash,completed
61147,51431,12660,2019,1004,2026-03-13,18389.67,51179,LEASE,completed
61148,51154,10901,2014,1005,2025-02-18,52704.25,52894,finance,completed
61149,50977,12742,2029,1006,2026-05-22,24565.2,,LEASE,completed
61150,53014,12964,2004,1003,2024-12-26,9167.46,,cash ,completed
61151,51930,11598,2014,1002,2026-04-21,15959.78,51134,CASH,completed
61152,52021,12528,2022,1002,2026-01-31,29772.12,,cash ,completed
61153,53268,10275,2002,1001,2025-11-03,30400.76,,Cash,completed
61154,51330,11698,2008,1002,2026-05-13,23209.46,,CASH,completed
61155,53261,14175,2004,1004,2024-06-03,44400.73,,finance,completed
61156,52726,14201,2006,1004,2024-10-22,14075.5,,CASH,completed
61157,52013,10016,2015,1003,2025-08-11,34920.24,,Lease,completed
61158,50040,13722,2010,1003,2026-05-09,23928.86,,finance ,completed
61159,52272,12496,2021,1001,2024-06-20,31957.65,,finance,completed
61160,52344,14419,2004,1003,2023-10-20,10190.17,,CASH,completed
61161,52600,11473,2007,1005,2024-10-16,38991.12,,Cash,completed
61162,53040,13285,2021,1002,2025-10-08,17073.14,52096,CASH,completed
61163,53662,13221,2017,1003,2025-12-14,12639.18,,lease,completed
61164,52283,10817,2019,1005,2026-07-03,21823.71,,FINANCE,completed
61165,53407,13514,2028,1005,2024-02-15,16731.24,,finance ,completed
61166,53869,14597,2002,1002,2026-04-12,18141.12,,cash,completed
61167,52419,12274,2003,1002,2026-06-28,19180.23,,Finance,completed
61168,51201,14521,2018,1005,2025-06-09,32371.61,,FINANCE,completed
61169,52246,14746,2008,1001,2025-11-30,15413.5,51258,Cash,completed
61170,52424,10771,2002,1003,2025-01-12,54798.57,,Lease,completed
61171,53489,14309,2030,1004,2026-05-23,24443.28,,FINANCE,completed
61172,51990,13960,2010,1006,2025-05-17,48375.2,,LEASE,completed
61173,50260,14276,2009,1002,2025-05-10,38312.49,,Finance,completed
61174,54002,10934,2021,1002,2025-03-15,20165.86,52228,cash ,completed
61175,53757,14042,2011,1006,2026-05-22,12915.3,,finance,completed
61176,51436,13230,2008,1001,2026-06-13,42758.3,51274,cash,completed
61177,53874,10811,2030,1005,2025-12-25,16733.08,50555,lease,completed
61178,51364,13825,2005,1005,2026-05-11,29083.1,,Lease,completed
61179,52902,10878,2023,1006,2023-09-07,24687.12,,finance,completed
61180,50603,14204,2025,1005,2025-08-24,43285.94,,leasee,completed
61181,52175,11681,2023,1003,2025-01-19,30005.81,,finance,completed
61182,52465,14614,2006,1004,2025-09-02,28977.33,50257,lease ,completed
61183,52050,13119,2019,1001,2026-02-16,39480.59,,cash,completed
61184,53733,10304,2023,1004,2025-08-29,50781.27,51056,finance,completed
61185,53229,11445,2002,1002,2026-05-17,16661.42,51602,finance ,completed
61186,51617,13421,2009,1004,2026-02-16,30319.92,,cash,completed
61187,50566,11062,2011,1001,2025-11-17,35673.85,,leasee,completed
61188,51253,12222,2014,1006,2026-06-26,27139.56,50142,finance,completed
61189,51738,13211,2014,1005,2026-05-30,30275.93,,lease ,completed
61190,53090,13595,2013,1002,2026-04-25,52205.9,50214,finance ,completed
61191,51783,10056,2005,1002,2026-02-09,43777.96,51744,cash,completed
61192,51108,14385,2026,1006,2025-04-17,37266.01,,LEASE,completed
61193,50175,12976,2012,1006,2026-07-01,40736.02,53022,LEASE,completed
61194,53420,11283,2019,1003,2026-06-07,32286.01,53114,leasee,completed
61195,52964,12206,2011,1006,2026-06-18,19866.09,50752,finance,completed
61196,50239,14242,2004,1002,2026-07-04,23119.87,,Finance,completed
61197,51597,11321,2028,1004,2026-05-02,45423.33,,lease ,completed
61198,52681,14862,2026,1005,2024-05-23,20956.77,,CASH,completed
61199,51666,13614,2005,1002,2025-05-02,55278.26,,lease ,completed
61200,52743,14573,2020,1001,2026-06-29,23973.9,50115,cash,completed
61201,53518,10076,2015,1005,2025-05-30,56125.54,,FINANCE,completed
61202,50814,11777,2025,1005,2025-06-11,12700.53,,cash ,completed
61203,51072,12089,2023,1006,2025-09-28,44513.36,,lease,completed
61204,53602,12456,2018,1004,2025-07-20,17260.38,,cash,completed
61205,52556,12220,2017,1004,2025-02-04,17763.07,53186,cash ,completed
61206,52330,14232,2015,1005,2025-10-17,38281.82,50764,lease,completed
61207,52945,13225,2027,1006,2025-06-07,13638.89,,Cash,completed
61208,50911,12325,2023,1006,2024-08-21,19758.08,,FINANCE,completed
61209,53280,14587,2023,1005,2026-03-08,18012.74,,cash,completed
61210,52774,10482,2020,1005,2026-06-12,51713.95,,leasee,completed
61211,51281,12738,2013,1005,2026-05-23,33407.67,,Lease,completed
61212,51859,12620,2005,1006,2025-08-07,29232.5,,Lease,completed
61213,50472,13380,2014,1003,2025-09-22,50362.77,,Cash,completed
61214,51445,11277,2007,1001,2026-05-12,36535.91,,finance,completed
61215,53164,11782,2025,1004,2026-06-16,17907.54,,Lease,completed
61216,51511,10421,2010,1006,2024-09-30,38389.72,,finance,completed
61217,51234,14287,2014,1005,2026-02-25,33919.04,,Lease,completed
61218,53089,12706,2018,1003,2026-07-06,27421.2,,Finance,completed
61219,53241,10482,2023,1006,2025-04-06,33381.46,,CASH,completed
61220,51869,12513,2001,1005,2024-06-16,15536.15,,lease,completed
61221,52114,13635,2013,1003,2026-04-01,24347.45,53378,Lease,completed
61222,52337,15025,2016,1003,2025-08-04,33573.05,,Finance,completed
61223,53605,13772,2018,1006,2026-01-13,14427.62,,finance,completed
61224,51042,13321,2023,1001,2025-04-16,28505.04,,cash ,completed
61225,51453,10460,2005,1004,2026-05-24,32859.13,,Cash,completed
61226,52192,999999999,2023,1006,2025-01-06,16880.11,,finance,completed
61227,51639,11364,2021,1003,2024-10-24,24405.18,53685,leasee,completed
61228,51304,12096,2007,1004,2026-05-18,20905.42,,lease ,completed
61229,52373,10152,2008,1006,2026-06-15,9231.3,,LEASE,completed
61230,50728,10675,2016,1006,2026-05-02,51201.16,51012,CASH,completed
61231,53893,14136,2017,1003,2026-06-01,29262.53,,cash,completed
61232,51132,12109,2015,1006,2025-03-16,12168.78,,lease,completed
61233,52675,11074,2003,1005,2026-05-30,12790.78,50780,Cash,completed
61234,53631,13148,2011,1001,2024-08-27,28552.49,53155,lease ,completed
61235,52901,14007,2015,1003,2025-12-28,46172.54,,cash ,completed
61236,51963,13330,2006,1001,2025-06-15,15608.82,,lease,completed
61237,50610,13220,2004,1003,2026-03-02,9672.51,,CASH,completed
61238,50773,11634,2023,1005,2025-08-13,37047.92,53851,cash ,completed
61239,53134,10140,2018,1001,2026-06-17,53645.83,,Cash,completed
61240,52700,13666,2018,1005,2026-03-24,23244.14,50406,leasee,completed
61241,52437,14662,2027,1001,2026-03-04,13043.09,,finance ,completed
61242,53692,11381,2016,1005,2026-06-21,27622.11,50147,Finance,completed
61243,52848,10413,2015,1005,2026-02-05,41643.69,,CASH,completed
61244,50784,11347,2008,1004,2026-02-25,33830.44,53714,cash ,completed
61245,52694,13812,2030,1004,2025-07-01,14597.58,,lease,completed
61246,52735,10806,2015,1005,2026-02-01,40985.31,,finance,completed
61247,51321,10245,2022,1004,2026-04-13,27081.7,51992,finance,completed
61248,50241,11255,2026,1006,2025-11-28,50045.28,,lease,completed
61249,53252,14446,2024,1004,2026-06-16,12028.04,,cash,completed
61250,52953,14396,2002,1004,2026-06-21,50775.96,52899,Cash,completed
61251,52868,10864,2018,1001,2026-04-19,51355.82,,LEASE,completed
61252,52911,13551,2022,1003,2026-02-11,11584.36,,CASH,completed
61253,52571,13057,2007,1002,2026-01-28,29255.8,,cash ,completed
61254,53158,999999999,2026,1002,2025-03-18,30770.49,51238,lease,completed
61255,52117,10172,2020,1006,2025-01-01,53458.68,51938,finance,completed
61256,52583,12836,2018,1005,2026-05-23,37941.94,,lease,completed
61257,52986,14687,2003,1006,2024-07-21,8735.92,,finance ,completed
61258,53145,14474,2029,1003,2025-09-04,48677.45,,finance,completed
61259,51101,14507,2001,1003,2025-10-26,42430.85,51095,Lease,completed
61260,50379,11668,2023,1004,2026-01-22,42855.66,53475,Lease,completed
61261,52977,10101,2023,1005,2026-06-17,12740.32,,CASH,completed
61262,50202,12225,2008,1001,2024-02-29,37771.18,53616,finance,completed
61263,51868,14668,2020,1003,2023-11-26,54557.66,,cash,completed
61264,51160,13584,2014,1001,2025-04-01,40951.96,52303,Finance,completed
61265,50713,10974,2002,1001,2025-03-13,29015.5,,finance ,completed
61266,52745,10398,2021,1004,2025-03-21,8647.26,,CASH,completed
61267,50348,14140,2027,1005,2026-05-20,13667.8,,CASH,completed
61268,51118,14182,2021,1002,2024-05-16,12408.64,,lease ,completed
61269,52066,12605,2027,1002,2026-06-24,38321.28,52541,leasee,completed
61270,50394,14910,2030,1004,2026-03-13,51502.52,,Finance,completed
61271,52767,13293,2030,1004,2026-04-29,14031.94,,Lease,completed
61272,50418,11631,2006,1006,2026-05-01,13627.18,,lease,completed
61273,51061,11402,2030,1003,2025-08-24,47296.69,,cash,completed
61274,52516,10030,2027,1002,2026-04-22,30534.46,50335,cash,completed
61275,50796,10112,2001,1004,2024-06-12,45690.75,,Finance,completed
61276,52390,11652,2024,1003,2026-03-20,29344.9,,CASH,completed
61277,53683,12965,2005,1005,2025-09-06,48270.25,,cash,completed
61278,53645,14976,2006,1006,2026-06-17,31779.98,,Lease,completed
61279,51827,12964,2009,1002,2026-06-23,16442.64,,finance ,completed
61280,53519,12861,2013,1006,2026-06-28,9367.25,,LEASE,completed
61281,50268,13457,2015,1003,2024-12-18,42342.17,,lease,completed
61282,52747,11211,2008,1002,2026-03-30,13231.96,,lease ,completed
61283,50091,12161,2024,1002,2026-06-01,25932.9,,LEASE,completed
61284,52136,11900,2008,1001,2025-10-06,55467.36,50421,cash ,completed
61285,51681,12818,2020,1003,2026-06-02,20657.69,,finance,completed
61286,53640,13746,2012,1004,2026-06-14,40470.11,,cash,completed
61287,52822,10599,2005,1006,2026-06-22,46184.98,,Lease,completed
61288,52756,14359,2008,1003,2026-07-03,23503.37,,Finance,completed
61289,52645,10626,2005,1003,2026-01-24,39115.17,51487,Cash,completed
61290,50429,10295,2014,1006,2026-06-27,24643.09,,leasee,completed
61291,52717,13742,2026,1002,2026-04-16,23359.07,,FINANCE,completed
61292,51741,13343,2019,1001,2025-05-22,23663.1,53950,finance ,completed
61293,51750,14062,2008,1003,2026-03-07,17121.95,,lease,completed
61294,52910,11223,2030,1002,2025-09-28,46717.5,53531,Finance,completed
61295,53633,11471,2023,1003,2024-09-23,-246.45,,lease ,completed
61296,50416,13492,2029,1001,2025-06-23,18999.97,52329,finance ,completed
61297,52521,13691,2023,1006,2026-02-12,19891.92,,CASH,completed
61298,52450,10726,2024,1006,2024-03-25,24172.32,,leasee,completed
61299,52491,12828,2028,1006,2026-01-02,43466.32,,FINANCE,completed
61300,53714,10321,2030,1002,2023-12-17,11503.58,,cash,completed
61301,50794,13622,2015,1006,2026-05-27,32761.4,,LEASE,completed
61302,53492,15138,2015,1003,2024-09-06,28886.33,,Finance,completed
61303,53650,14099,2005,1002,2026-03-31,46407.74,,CASH,completed
61304,50344,14558,2026,1006,2026-05-17,25483.69,,finance,completed
61305,50236,11494,2024,1002,2025-06-12,50472.81,50942,finance,completed
61306,52883,11646,2002,1006,2026-01-25,8460.67,,CASH,completed
61307,50973,10264,2015,1005,2026-04-21,49216.46,,LEASE,completed
61308,50988,14320,2017,1003,2024-11-12,24630.15,,lease,completed
61309,53481,10301,2001,1006,2026-02-14,37040.99,,cash ,completed
61310,51771,10132,2021,1005,2026-05-31,37483.67,,cash ,completed
61311,51192,10473,2027,1001,2025-12-02,11178.79,50678,lease,completed
61312,53472,13791,2028,1001,2025-05-18,22027.64,,cash ,completed
61313,52898,12504,2024,1006,2025-10-28,17216.86,53124,cash,completed
61314,50623,11232,2008,1001,2024-10-17,18003.07,,Cash,completed
61315,51753,12460,2006,1005,2025-11-21,48680.17,,Lease,completed
61316,52923,14989,2021,1003,2026-06-08,18080.09,,LEASE,completed
61317,54014,11556,2022,1004,2025-11-01,13492.54,52628,lease ,completed
61318,53910,14916,2029,1003,2025-11-26,39049.06,,finance,completed
61319,53540,13487,2025,1001,2025-02-14,39609.53,,cash ,completed
61320,54005,11254,2012,1003,2025-09-22,10096.4,,finance ,completed
61321,51755,10933,2002,1002,2025-10-17,40097.1,,cash,completed
61322,52511,15134,2027,1004,2025-06-28,45126.1,50959,finance ,completed
61323,52551,11544,2012,1005,2025-07-01,48429.43,,FINANCE,completed
61324,51689,11347,2003,1004,2026-06-26,12936.97,,FINANCE,completed
61325,51664,15103,2019,1006,2024-07-14,34306.56,,finance,completed
61326,51841,11668,2018,1003,2026-06-12,22965.16,50341,finance ,completed
61327,51489,13125,2023,1001,2026-05-29,18828.95,,leasee,completed
61328,50487,14717,2012,1006,2026-06-18,-125.81,,leasee,completed
61329,50212,10294,2011,1003,2025-02-21,22643.48,,Lease,completed
61330,52336,10142,2014,1004,2026-07-01,33921.62,51879,lease,completed
61331,52870,11908,2011,1002,2026-05-12,40319.17,51130,Lease,completed
61332,53836,11721,2003,1006,2024-01-15,12307.23,,finance,completed
61333,50446,13340,2003,1002,2025-04-29,33313.61,50158,FINANCE,completed
61334,53328,12817,2025,1004,2025-10-24,45687.94,,FINANCE,completed
61335,53905,14790,2030,1002,2025-05-24,45148.82,,cash,completed
61336,51285,13403,2020,1004,2024-11-06,24804.0,,lease,completed
61337,51921,14386,2019,1001,2024-10-22,34296.38,50241,finance,completed
61338,50010,10937,2022,1003,2025-11-30,32197.49,,finance ,completed
61339,53223,11490,2019,1006,2026-05-20,49589.73,,finance,completed
61340,50517,14990,2016,1003,2025-08-22,22838.41,,lease,completed
61341,51291,11472,2014,1006,2025-08-01,41736.03,,leasee,completed
61342,51857,12175,2019,1002,2026-06-10,43514.48,,lease ,completed
61343,51494,14819,2021,1002,2025-11-22,31960.85,,LEASE,completed
61344,52235,11053,2006,1002,2026-01-02,11615.46,,LEASE,completed
61345,50061,12200,2001,1003,2025-01-19,40114.39,,Finance,completed
61346,52123,14230,2029,1006,2025-10-12,17433.01,,cash,completed
61347,50051,12935,2003,1002,2025-03-14,52763.4,,CASH,completed
61348,50618,10198,2003,1005,2026-07-03,32275.91,,cash,completed
61349,52435,14169,2028,1003,2025-10-15,23953.32,53490,lease ,completed
61350,50194,12218,2016,1001,2025-08-26,41689.97,,Lease,completed
61351,50965,10467,2026,1005,2026-07-01,44979.64,52116,lease ,completed
