payment_id,reference_type,reference_id,payment_date,amount,method
102077,service,83580,2026-01-16,4018.1,card
102078,service,83580,2026-01-16,4018.1,check
102079,service,83581,2024-11-26,235.9,check
102080,service,83583,2025-12-09,3884.08,card
102081,service,83584,2026-05-19,2323.68,card
102082,service,83586,2025-04-26,617.12,card
102083,service,83589,2025-10-29,2304.3,card
102084,service,83589,2025-10-29,2304.3,check
102085,service,83590,2024-09-02,1752.09,check
102086,service,83591,2025-06-10,3006.32,card
102087,service,83595,2024-10-12,3317.91,check
102088,service,83598,2025-03-27,4752.79,financing
102089,service,83599,2025-01-06,259.2,check
102090,service,83601,2024-11-21,2512.34,card
102091,service,83604,2025-11-11,1456.64,check
102092,service,83604,2025-11-11,1456.64,cash
102093,service,83609,2024-10-03,7007.59,card
102094,service,83610,2024-11-07,2814.21,financing
102095,service,83612,2026-03-06,170.16,card
102096,service,83613,2026-02-19,542.02,financing
102097,service,83615,2026-03-07,1683.06,financing
102098,service,83620,2024-08-13,5651.51,cash
102099,service,83621,2024-09-12,6615.16,card
102100,service,83622,2025-01-11,436.47,card
102101,service,83624,2024-08-09,6970.08,check
102102,service,83625,2024-09-10,646.33,financing
102103,service,83625,2024-09-10,628.7,check
102104,service,83632,2026-07-06,1020.68,check
102105,service,83635,2025-04-01,207.8,check
102106,service,83636,2024-10-15,8255.23,cash
102107,service,83638,2024-12-29,1939.32,check
102108,service,83638,2024-12-29,1939.32,cash
102109,service,83639,2025-02-21,621.48,cash
102110,service,83639,2025-02-21,621.48,card
102111,service,83640,2025-10-17,3258.96,cash
102112,service,83641,2026-06-13,894.18,check
102113,service,83642,2025-12-13,1300.46,financing
102114,service,83643,2024-08-15,3751.97,check
102115,service,83643,2024-08-15,3751.97,check
102116,service,83647,2025-08-17,2556.39,card
102117,service,83649,2026-04-19,550.17,financing
102118,service,83651,2025-05-15,2956.16,card
102119,service,83652,2024-10-11,824.38,financing
102120,service,83655,2025-03-20,3115.23,financing
102121,service,83656,2025-03-18,2918.35,cash
102122,service,83657,2025-08-14,164.73,financing
102123,service,83662,2024-11-25,1478.95,card
102124,service,83666,2026-05-29,2036.42,financing
102125,service,83666,2026-05-29,2036.42,card
102126,service,83668,2024-10-12,7092.94,financing
102127,service,83669,2025-06-16,3490.07,check
102128,service,83669,2025-06-16,3490.07,check
102129,service,83672,2026-07-05,645.89,cash
102130,service,83672,2026-07-05,645.89,financing
102131,service,83675,2026-01-27,61.35,cash
102132,service,83675,2026-01-27,61.35,cash
102133,service,83676,2026-04-22,871.47,check
102134,service,83676,2026-04-22,871.47,card
102135,service,83679,2025-12-01,-107.02,financing
102136,service,83679,2025-12-01,-107.02,cash
102137,service,83681,2025-10-07,3806.37,card
102138,service,83682,2025-01-21,2910.44,check
102139,service,83683,2025-01-13,1697.28,check
102140,service,83684,2026-05-03,24.54,card
102141,service,83684,2026-05-03,24.54,card
102142,service,83687,2025-10-15,3315.01,check
102143,service,83691,2025-09-30,1188.27,card
102144,service,83696,2024-08-21,1512.76,cash
102145,service,83696,2024-08-21,1512.76,check
102146,service,83701,2025-12-02,11757.47,check
102147,service,83702,2026-04-28,1871.82,financing
102148,service,83704,2026-06-13,1132.85,check
102149,service,83706,2024-10-10,1364.97,financing
102150,service,83708,2025-04-18,4118.8,card
102151,service,83710,2025-11-24,313.04,financing
102152,service,83711,2025-12-30,2206.09,cash
102153,service,83713,2025-02-01,423.66,check
102154,service,83717,2025-04-05,969.73,financing
102155,service,83717,2025-04-05,969.73,financing
102156,service,83718,2024-08-04,244.32,financing
102157,service,83718,2024-08-04,244.32,financing
102158,service,83719,2024-07-23,3784.16,card
102159,service,83722,2026-03-23,375.88,financing
102160,service,83723,2025-07-10,262.26,check
102161,service,83725,2025-07-29,573.04,check
102162,service,83726,2024-12-05,8734.16,financing
102163,service,83728,2024-11-30,4216.52,check
102164,service,83733,2026-05-19,3354.98,financing
102165,service,83734,2024-10-31,124.51,cash
102166,service,83737,2024-10-25,8125.32,check
102167,service,83739,2025-10-29,935.95,cash
102168,service,83739,2025-10-29,935.95,check
102169,service,83741,2025-10-30,397.35,check
102170,service,83741,2025-10-30,397.35,financing
102171,service,83743,2025-05-06,4411.03,financing
102172,service,83744,2024-12-14,6854.33,financing
102173,service,83746,2024-07-26,543.01,card
102174,service,83746,2024-07-26,543.01,financing
102175,service,83748,2025-04-25,5979.23,card
102176,service,83748,2025-04-25,5979.23,cash
102177,service,83750,2024-12-03,3491.39,check
102178,service,83750,2024-12-03,3482.15,financing
102179,service,83752,2025-03-25,8208.16,check
102180,service,83754,2026-05-08,3461.8,check
102181,service,83754,2026-05-08,3461.8,check
102182,service,83757,2024-08-22,3725.18,financing
102183,service,83757,2024-08-22,3725.18,cash
102184,service,83758,2025-04-05,1219.24,check
102185,service,83760,2025-08-29,754.44,check
102186,service,83760,2025-08-29,754.44,cash
102187,service,83761,2024-10-04,5143.55,financing
102188,service,83762,2026-05-02,2105.78,check
102189,service,83765,2026-03-08,3958.14,check
102190,service,83765,2026-03-08,3958.14,cash
102191,service,83766,2026-03-05,1918.22,card
102192,service,83768,2025-02-28,1877.71,cash
102193,service,83768,2025-02-28,1891.85,cash
102194,service,83774,2026-07-02,2741.61,cash
102195,service,83774,2026-07-02,2741.61,financing
102196,service,83776,2025-07-16,4848.37,cash
102197,service,83777,2025-01-22,5059.06,cash
102198,service,83780,2024-09-08,3364.71,cash
102199,service,83781,2025-06-15,3785.09,card
102200,service,83781,2025-06-15,3785.09,card
102201,service,83783,2024-09-11,-3972.14,financing
102202,service,83785,2025-04-29,1791.44,card
102203,service,83788,2025-08-27,1392.78,card
102204,service,83789,2024-07-07,2928.88,cash
102205,service,83789,2024-07-07,2928.88,cash
102206,service,83790,2026-04-26,2793.52,cash
102207,service,83792,2025-06-01,1734.04,financing
102208,service,83793,2024-09-08,4145.45,financing
102209,service,83795,2024-12-01,1970.52,cash
102210,service,83795,2024-12-01,1970.52,card
102211,service,83796,2025-11-13,122.02,card
102212,service,83796,2025-11-13,122.02,check
102213,service,83798,2026-07-06,1337.28,cash
102214,service,83798,2026-07-06,1337.28,financing
102215,service,83800,2025-10-04,9096.38,financing
102216,service,83801,2026-03-08,1640.54,check
102217,service,83802,2025-01-16,474.45,cash
102218,service,83805,2025-01-15,2287.35,check
102219,service,83809,2025-06-28,6012.1,card
102220,service,83810,2024-10-22,665.02,cash
102221,service,83810,2024-10-22,665.02,card
102222,service,83811,2025-03-29,6369.26,cash
102223,service,83812,2025-02-06,3814.32,card
102224,service,83813,2024-11-15,243.15,card
102225,service,83813,2024-11-15,243.15,check
102226,service,83814,2025-07-29,4015.59,cash
102227,service,83814,2025-07-29,4015.59,card
102228,service,83817,2025-01-18,1000.92,financing
102229,service,83818,2025-03-16,3954.29,financing
102230,service,83819,2025-06-10,1078.15,check
102231,service,83820,2025-02-25,1733.75,cash
102232,service,83821,2025-06-08,2511.43,cash
102233,service,83826,2025-12-28,646.48,card
102234,service,83829,2025-06-21,4532.03,cash
102235,service,83830,2024-10-13,4903.82,financing
102236,service,83831,2025-01-30,1799.11,financing
102237,service,83831,2025-01-30,1799.11,check
102238,service,83832,2025-09-08,4210.39,check
102239,service,83834,2025-07-26,1468.63,check
102240,service,83837,2025-06-16,8148.82,cash
102241,service,83838,2025-11-27,1669.05,check
102242,service,83842,2024-12-12,1820.34,check
102243,service,83843,2025-06-24,2259.55,cash
102244,service,83849,2025-09-26,2069.92,financing
102245,service,83852,2024-11-29,1300.7,check
102246,service,83852,2024-11-29,1300.7,check
102247,service,83855,2025-07-22,7588.57,financing
102248,service,83856,2025-07-14,5760.86,card
102249,service,83864,2026-02-28,1698.78,check
102250,service,83865,2024-08-19,307.64,cash
102251,service,83865,2024-08-19,307.64,financing
102252,service,83867,2026-02-14,387.19,check
102253,service,83871,2025-11-21,2015.87,cash
102254,service,83871,2025-11-21,2015.87,cash
102255,service,83872,2026-01-12,4706.23,cash
102256,service,83873,2024-09-26,6048.69,cash
102257,service,83879,2026-07-07,413.12,card
102258,service,83882,2024-10-01,4925.69,card
102259,service,83884,2024-07-23,1392.8,check
102260,service,83884,2024-07-23,1392.8,check
102261,service,83885,2024-07-18,-531.45,card
102262,service,83887,2025-10-19,4382.74,financing
102263,service,83891,2026-06-27,9395.48,check
102264,service,83892,2025-10-26,4255.88,financing
102265,service,83892,2025-10-26,4255.88,check
102266,service,83894,2025-03-21,1743.63,check
102267,service,83899,2024-09-03,51.6,financing
102268,service,83900,2026-06-09,3326.42,cash
102269,service,83901,2024-10-27,4451.46,cash
102270,service,83902,2025-05-11,3500.82,cash
102271,service,83902,2025-05-11,3500.82,check
102272,service,83903,2024-11-20,2029.41,financing
102273,service,83904,2025-10-02,134.09,check
102274,service,83904,2025-10-02,134.09,cash
102275,service,83906,2025-05-18,1941.89,cash
102276,service,83910,2025-04-25,1651.21,cash
102277,service,83912,2025-03-06,3505.57,financing
102278,service,83914,2024-07-23,2520.76,financing
102279,service,83914,2024-07-23,2520.76,cash
102280,service,83915,2026-04-12,3020.3,cash
102281,service,83917,2026-05-09,2917.87,cash
102282,service,83921,2024-08-19,6132.67,check
102283,service,83926,2024-11-03,559.32,check
102284,service,83928,2025-06-15,1497.46,card
102285,service,83930,2025-04-02,552.56,financing
102286,service,83935,2025-11-30,1566.09,card
102287,service,83936,2025-08-16,2575.67,financing
102288,service,83939,2025-01-19,4701.06,card
102289,service,83939,2025-01-19,4701.06,check
102290,service,83941,2026-03-18,1695.56,financing
102291,service,83942,2025-07-14,143.24,check
102292,service,83943,2024-10-25,1599.42,check
102293,service,83945,2025-05-19,3645.8,cash
102294,service,83951,2026-02-21,3453.37,cash
102295,service,83951,2026-02-21,3453.37,check
102296,service,83952,2025-06-12,2538.33,financing
102297,service,83958,2026-02-17,2480.19,financing
102298,service,83958,2026-02-17,2480.19,check
102299,service,83959,2025-06-15,1036.71,cash
102300,service,83960,2026-03-04,2574.22,card
102301,service,83960,2026-03-04,2574.22,card
102302,service,83962,2025-08-17,662.04,financing
102303,service,83963,2024-12-29,1946.99,card
102304,service,83964,2025-03-21,827.67,financing
102305,service,83966,2024-08-10,7561.44,cash
102306,service,83967,2025-04-18,4458.79,card
102307,service,83972,2026-03-02,4207.7,check
102308,service,83976,2024-12-28,2120.74,financing
102309,service,83976,2024-12-28,2120.74,card
102310,service,83977,2025-04-08,1950.23,financing
102311,service,83979,2025-01-30,1294.77,card
102312,service,83979,2025-01-30,1294.77,check
102313,service,83981,2024-08-17,-191.08,card
102314,service,83981,2024-08-17,-191.08,card
102315,service,83982,2026-02-14,2738.07,card
102316,service,83989,2024-09-15,135.96,card
102317,service,83989,2024-09-15,135.96,financing
102318,service,83990,2024-07-21,2118.3,card
102319,service,83991,2026-04-13,2502.36,cash
102320,service,83992,2025-06-28,804.76,financing
102321,service,83993,2024-07-16,6365.5,card
102322,service,83994,2026-06-05,634.77,card
102323,service,83994,2026-06-05,634.77,check
102324,service,83996,2024-09-07,3434.6,cash
102325,service,83996,2024-09-07,3434.6,card
102326,service,83997,2024-08-07,1810.6,financing
102327,service,83998,2025-09-21,187.1,check
102328,service,84000,2025-08-17,467.56,cash
102329,service,84001,2025-03-27,536.68,card
102330,service,84003,2024-12-07,4572.45,cash
102331,service,84005,2026-07-07,4568.62,financing
102332,service,84006,2024-09-11,-1040.5,check
102333,service,84007,2025-11-20,1407.52,check
102334,service,84008,2026-05-21,4524.98,check
102335,service,84011,2025-11-05,5536.3,financing
102336,service,84014,2025-05-24,3264.36,card
102337,service,84015,2025-02-07,6680.03,card
102338,service,84020,2025-06-24,2307.64,check
102339,service,84022,2025-09-28,3012.31,card
102340,service,84026,2025-06-11,1078.1,financing
102341,service,84026,2025-06-11,1078.1,cash
102342,service,84028,2024-11-05,2749.36,card
102343,service,84028,2024-11-05,2749.36,financing
102344,service,84031,2025-04-09,13104.94,card
102345,service,84033,2025-07-02,982.24,card
102346,service,84036,2025-09-05,5922.58,check
102347,service,84037,2025-04-28,2591.81,check
102348,service,84037,2025-04-28,2591.81,cash
102349,service,84044,2026-05-23,8831.63,cash
102350,service,84046,2025-12-23,3241.57,cash
102351,service,84046,2025-12-23,3241.57,card
102352,service,84047,2025-04-22,1400.88,card
102353,service,84049,2024-08-12,3720.6,cash
102354,service,84051,2026-03-26,-1100.89,cash
102355,service,84051,2026-03-26,-1100.89,check
102356,service,84053,2026-01-02,2445.91,check
102357,service,84054,2025-05-17,7096.01,financing
102358,service,84055,2026-02-10,4279.8,financing
102359,service,84057,2025-06-15,535.51,financing
102360,service,84057,2025-06-15,535.51,financing
102361,service,84058,2025-11-10,3466.74,check
102362,service,84060,2026-06-15,495.84,check
102363,service,84062,2025-02-20,293.32,card
102364,service,84064,2024-08-20,193.58,check
102365,service,84065,2026-01-14,3550.19,check
102366,service,84065,2026-01-14,3550.19,financing
102367,service,84070,2024-11-19,2368.75,cash
102368,service,84070,2024-11-19,2368.75,card
102369,service,84071,2024-07-14,1479.45,financing
102370,service,84071,2024-07-14,1479.45,check
102371,service,84074,2025-09-07,1949.31,card
102372,service,84075,2025-06-13,6340.91,check
102373,service,84077,2025-02-10,3363.35,financing
102374,service,84080,2025-10-25,8994.42,cash
102375,service,84082,2024-08-23,2085.02,cash
102376,service,84084,2026-06-24,266.63,check
102377,service,84084,2026-06-24,266.63,cash
102378,service,84093,2026-01-08,2792.97,financing
102379,service,84095,2025-06-03,1349.34,card
102380,service,84095,2025-06-03,1349.34,financing
102381,service,84098,2024-08-27,9391.88,financing
102382,service,84100,2025-12-07,5143.54,financing
102383,service,84101,2025-12-16,1557.94,card
102384,service,84102,2025-12-22,3573.51,cash
102385,service,84103,2025-11-04,1294.61,financing
102386,service,84103,2025-11-04,1294.61,check
102387,service,84104,2025-11-20,1228.08,financing
102388,service,84104,2025-11-20,1228.08,check
102389,service,84110,2025-12-12,2968.55,financing
102390,service,84113,2025-12-21,1805.39,check
102391,service,84114,2025-08-04,1585.08,check
102392,service,84120,2025-02-03,3344.6,check
102393,service,84121,2026-06-12,3737.04,card
102394,service,84123,2025-07-16,114.12,card
102395,service,84124,2024-08-16,4564.0,check
102396,service,84126,2025-10-07,1213.35,financing
102397,service,84127,2026-04-12,3886.5,financing
102398,service,84127,2026-04-12,3863.34,cash
102399,service,84130,2024-11-26,2201.84,cash
102400,service,84132,2024-08-18,4641.65,cash
102401,service,84133,2026-05-09,1087.84,cash
102402,service,84135,2025-06-13,1713.4,card
102403,service,84135,2025-06-13,1713.4,financing
102404,service,84138,2026-03-14,454.25,financing
102405,service,84142,2025-12-26,1567.64,financing
102406,service,84142,2025-12-26,1567.64,cash
102407,service,84145,2024-07-21,2413.71,cash
102408,service,84148,2025-12-13,788.88,financing
102409,service,84149,2025-09-04,1480.9,check
102410,service,84153,2024-08-22,422.57,cash
102411,service,84156,2025-06-24,78.8,financing
102412,service,84161,2025-04-14,1881.3,check
102413,service,84162,2024-11-25,3946.98,cash
102414,service,84164,2026-05-12,2789.25,financing
102415,service,84167,2024-09-01,3227.94,financing
102416,service,84169,2025-01-20,5399.26,check
102417,service,84172,2026-05-13,2362.17,check
102418,service,84176,2025-04-04,3578.2,cash
102419,service,84182,2025-12-02,814.66,check
102420,service,84183,2025-05-03,5431.19,cash
102421,service,84184,2025-10-15,3885.16,card
102422,service,84187,2025-01-18,4480.28,check
102423,service,84189,2025-08-22,2362.58,cash
102424,service,84192,2026-02-16,1319.09,cash
