service_order_id,vehicle_id,customer_id,technician_id,dealership_id,started_at,completed_at,odometer_reading,status,total_amount
82027,51365,10518,3004,1004,2024-11-16 19:10:07,2024-11-16 20:49:06.373800,59505,in_progress,2194.43
82028,,10207,3021,1006,2026-04-28 09:35:43,2026-04-29 15:02:02.616069,12666,in_progress,168.59
82029,51866,13702,3022,1005,2025-11-05 09:45:30,2025-11-05 15:13:59.462632,48369,open,354.84
82030,,12512,3021,1001,2025-09-24 14:28:12,2025-09-26 05:51:47.920970,3281,completed,4840.4
82031,50555,11239,3014,1004,2025-12-30 23:56:08,2026-01-02 07:29:57.286016,53227,cancelled,1908.98
82032,53906,13000,3006,1002,2025-12-02 02:02:51,2025-12-05 01:58:11.520098,103624,open,4908.99
82033,,14452,3024,1006,2026-03-29 22:34:55,2026-03-30 06:45:38.796165,67330,in_progress,1191.22
82034,51403,12197,3016,1002,2025-10-11 17:16:58,2025-10-11 22:06:33.969502,49226,completed,914.25
82035,50251,12610,3024,1003,2025-12-01 03:14:56,2025-12-02 16:26:20.201821,6770,in_progress,1238.57
82036,50473,14079,666666666,1006,2026-04-12 20:13:40,2026-04-15 06:24:36.738102,30584,completed,2258.33
82037,53958,14516,3009,1001,2025-07-08 05:06:32,2025-07-09 09:27:13.266812,116091,completed,3264.54
82038,52015,11664,3011,1005,2025-07-09 20:41:11,2025-07-10 00:52:21.669546,83643,in_progress,1512.63
82039,51616,13005,3007,1005,2024-08-19 01:52:58,2024-08-20 06:41:09.324056,37265,completed,499.52
82040,53065,11749,3019,1002,2026-03-26 09:42:11,2026-03-28 05:22:42.151667,29512,in_progress,4299.68
82041,51677,10505,3010,1003,2025-01-31 12:19:22,2025-02-01 18:00:01.439852,31073,completed,5197.01
82042,50543,12392,3002,1004,2024-07-21 09:36:14,2024-07-22 10:51:27.529565,9965,completed,2753.43
82043,50234,14714,3019,1003,2024-08-30 01:25:29,2024-08-31 23:11:10.287609,89731,open,1692.77
82044,,11288,3008,1002,2024-07-08 02:54:06,2024-07-08 06:37:55.568951,24592,open,1213.61
82045,52154,14655,3007,1005,2025-06-01 02:21:21,2025-05-31 19:58:49.882427,65435,in_progress,492.75
82046,53830,12549,3005,1001,2025-08-11 20:56:42,2025-08-12 13:40:04.590591,87907,open,3248.93
82047,,14401,3006,1005,2026-03-07 19:30:15,2026-03-10 02:45:51.838411,104562,open,4206.04
82048,,12517,3015,1006,2025-01-11 22:55:05,2025-01-13 05:11:44.492161,8241,completed,269.64
82049,50147,15193,3010,1006,2025-05-26 07:48:00,2025-05-26 17:38:54.824104,7169,completed,2124.24
82050,51244,12674,3010,1003,2025-03-31 22:01:00,2025-04-02 18:10:39.413251,7268,in_progress,4511.66
82051,50749,12451,3005,1002,2026-01-31 21:16:35,2026-01-31 22:47:50.473589,92788,completed,2448.9
82052,50901,13190,3021,1003,2026-06-23 14:37:58,2026-06-23 21:48:39.537610,31546,completed,884.97
82053,52718,14657,3025,1004,2024-08-21 05:30:01,2024-08-22 07:43:56.323392,53753,in_progress,3407.94
82054,51666,12216,3018,1005,2024-12-19 19:40:19,2024-12-22 08:32:55.370188,97283,completed,4973.88
82055,51293,14026,3021,1004,2026-03-01 15:34:52,2026-03-03 18:41:02.443497,56589,open,4938.32
82056,51721,11753,3013,1004,2026-03-29 11:37:58,2026-03-30 15:32:07.761353,16402,completed,1618.83
82057,51138,13164,3017,1006,2025-03-27 12:00:12,2025-03-28 03:37:25.518930,20046,cancelled,1014.96
82058,50529,13364,3005,1003,2025-06-09 06:01:35,2025-06-09 14:01:08.657179,86863,completed,5246.97
82059,50294,10283,3024,1003,2026-04-14 13:30:44,2026-04-17 02:18:49.254723,103659,open,3494.41
82060,52515,11206,3001,1006,2025-06-28 14:38:46,2025-07-01 09:28:19.960149,68467,completed,2637.21
82061,53132,13054,3007,1005,2025-12-06 07:44:43,2025-12-06 09:05:56.527442,6494,completed,3649.5
82062,53108,11640,3024,1004,2026-01-18 05:47:37,2026-01-18 16:52:54.261259,20235,completed,563.0
82063,,11102,3022,1003,2024-11-05 04:57:23,2024-11-05 07:23:41.905675,69047,completed,21.0
82064,53316,13560,3002,1004,2025-12-21 09:16:16,2025-12-21 18:22:04.879886,86367,in_progress,5951.56
82065,53599,12792,3016,1001,2025-03-06 17:23:50,2025-03-07 19:50:45.416906,104139,completed,1755.34
82066,52982,14161,3009,1006,2026-01-03 03:53:43,2026-01-03 15:02:30.123930,105686,open,1218.08
82067,53388,11076,3018,1001,2025-02-12 08:28:09,2025-02-14 14:29:32.753468,40776,completed,8920.98
82068,52044,13447,3007,1002,2024-12-27 03:32:22,2024-12-30 03:30:36.590080,110634,cancelled,10879.23
82069,53735,13256,3005,1004,2024-09-07 10:55:37,2024-09-08 15:49:38.184633,87749,completed,9112.32
82070,51413,13466,3019,1004,2026-01-14 19:53:19,2026-01-16 10:44:12.898312,67185,completed,4911.98
82071,53538,13528,3005,1006,2024-11-21 17:27:24,2024-11-24 09:47:57.882336,86442,in_progress,5300.84
82072,50009,13083,3003,1006,2025-07-08 00:36:50,2025-07-09 14:06:52.466225,49694,completed,1016.28
82073,53204,11134,3012,1001,2026-06-16 20:15:34,2026-06-18 14:39:28.013199,57092,completed,419.19
82074,,15055,3013,1006,2024-07-15 14:42:49,2024-07-17 09:23:58.057235,25917,open,993.56
82075,53696,11886,3023,1003,2024-09-19 13:38:16,2024-09-22 02:57:10.683756,37223,completed,294.6
82076,53559,14275,3022,1001,2025-12-17 17:56:31,2025-12-20 13:33:33.236007,71571,completed,2396.33
82077,50215,12081,3019,1002,2024-07-25 23:24:43,2024-07-26 00:24:31.596328,62759,in_progress,9581.91
82078,51156,14343,3010,1005,2025-01-24 10:48:15,2025-01-26 05:46:49.034038,114488,cancelled,1217.18
82079,52287,13486,3008,1001,2025-08-28 17:15:02,2025-08-28 19:04:04.533006,61044,cancelled,3124.76
82080,51467,11077,3005,1002,2024-08-14 17:41:25,2024-08-17 12:33:37.177510,80704,completed,3621.78
82081,53276,10343,3014,1003,2025-02-05 23:22:52,2025-02-08 09:33:56.818258,17586,open,3749.68
82082,52501,12978,3010,1006,2025-04-19 16:25:24,2025-04-22 07:43:26.133385,92560,completed,2251.04
82083,52605,12884,3025,1004,2025-09-10 05:19:03,2025-09-12 12:20:45.413670,66821,completed,1428.05
82084,53079,14319,3022,1001,2025-05-24 22:43:54,2025-05-27 22:33:48.756320,50973,cancelled,-30.94
82085,51388,11347,3008,1006,2026-04-01 20:04:50,2026-04-02 10:16:30.642202,44820,open,2343.4
82086,51418,14708,3012,1006,2025-05-20 18:45:32,2025-05-22 04:29:57.096157,97932,completed,4177.72
82087,51883,10323,3021,1006,2026-07-06 05:38:23,2026-07-06 14:52:25.840506,73599,cancelled,2319.04
82088,53532,15089,3007,1001,2025-07-04 20:12:06,2025-07-06 02:56:44.265968,62525,completed,3784.62
82089,,12969,3004,1003,2026-04-04 14:02:25,2026-04-07 13:34:42.447878,2786,in_progress,4177.41
82090,50354,12498,3012,1003,2025-12-03 16:51:59,2025-12-06 12:32:29.762637,74816,open,5582.84
82091,50997,12423,3012,1003,2024-10-21 23:50:58,2024-10-23 13:18:54.462034,58749,completed,1350.63
82092,53188,13158,3012,1001,2025-12-29 15:35:44,2025-12-30 03:42:25.894756,110687,open,1182.48
82093,53063,12813,3022,1001,2025-10-19 20:18:30,2025-10-20 02:46:41.083204,50620,cancelled,861.96
82094,50008,12360,3019,1001,2025-12-21 07:13:24,2025-12-24 05:36:44.110312,47705,completed,5486.94
82095,50607,14674,3002,1005,2025-10-08 20:01:53,2025-10-11 16:45:34.528616,79205,completed,1402.69
82096,51136,11163,3007,1001,2025-02-19 21:25:04,2025-02-22 17:57:33.618975,69380,completed,580.92
82097,51220,10899,3024,1004,2024-11-07 00:38:10,2024-11-07 20:43:49.446704,57627,cancelled,2206.09
82098,53329,14967,3010,1006,2025-09-17 07:04:21,2025-09-20 01:47:18.559388,95345,completed,1057.02
82099,53423,12402,3010,1004,2025-06-29 10:03:00,2025-07-01 18:02:30.474688,69730,in_progress,3093.28
82100,51156,11510,3012,1003,2025-07-03 07:53:57,,26529,completed,4617.0
82101,,12014,3020,1003,2025-03-23 11:49:18,2025-03-24 00:42:46.449095,5314,open,1676.26
82102,52084,12356,3017,1003,2025-07-20 13:44:20,2025-07-21 20:34:54.164735,115601,completed,5159.63
82103,53092,10617,3020,1001,2025-09-13 14:58:36,2025-09-13 17:03:50.767413,64845,completed,8062.06
82104,51894,10296,3014,1002,2026-01-24 12:53:11,2026-01-25 13:16:32.188979,58711,completed,2557.96
82105,52912,14007,3001,1006,2024-10-18 10:34:08,2024-10-19 16:05:25.653223,35877,completed,3242.48
82106,,14171,3002,1004,2026-04-15 09:05:12,2026-04-16 08:18:30.960906,11837,in_progress,3878.35
82107,50220,10015,3002,1005,2025-04-13 09:01:50,2025-04-15 09:05:29.197330,65781,completed,124.98
82108,52020,12019,3001,1004,2025-01-27 13:26:36,2025-01-29 01:30:01.163788,98273,in_progress,4272.49
82109,52795,10024,3024,1001,2026-04-07 04:26:15,2026-04-07 19:39:24.264712,33705,in_progress,3144.54
82110,52274,11072,3009,1003,2026-06-14 20:36:28,2026-06-17 14:20:59.838647,112771,completed,2122.26
82111,53022,13294,3006,1002,2024-08-26 11:08:28,2024-08-26 20:41:14.140499,94376,completed,1041.04
82112,50163,12447,3013,1005,2025-02-20 10:18:42,2025-02-22 22:50:38.643940,79139,open,7001.28
82113,52616,13530,3002,1005,2024-12-26 00:59:44,2024-12-27 16:34:28.524381,44133,in_progress,7968.81
82114,51838,13630,3005,1005,2025-02-21 00:47:46,2025-02-23 17:19:48.415136,88533,cancelled,2113.88
82115,51284,10904,3010,1003,2025-10-27 02:39:42,2025-10-29 01:58:12.137999,27883,in_progress,8181.62
82116,54039,12387,3017,1003,2025-10-20 09:42:08,2025-10-20 11:22:40.054010,15778,completed,4746.3
82117,52210,15177,3024,1003,2025-08-29 00:10:20,2025-08-29 23:35:55.767274,104335,completed,1993.06
82118,50507,14068,3024,1001,2026-05-05 19:34:23,2026-05-08 04:59:20.073732,110220,completed,312.62
82119,50196,13558,3010,1001,2025-07-15 21:58:10,2025-07-18 09:56:19.117726,66225,completed,5226.88
82120,51938,13558,3017,1001,2025-04-11 02:17:36,2025-04-13 02:10:06.058134,51041,completed,922.22
82121,51036,12564,3013,1001,2024-11-01 02:44:22,2024-11-03 22:54:36.201208,102382,in_progress,4762.5
82122,52528,11532,3020,1003,2024-10-05 08:52:52,2024-10-06 08:49:12.318743,14799,cancelled,2470.25
82123,,10795,3023,1006,2025-01-31 14:56:37,2025-02-01 04:12:08.844824,4186,in_progress,6915.55
82124,51477,14081,3004,1001,2025-06-28 03:16:19,2025-06-30 06:51:32.914540,119460,completed,4516.79
82125,52392,15066,3004,1006,2025-11-08 13:55:12,2025-11-11 06:54:44.864339,36255,open,6641.16
82126,52316,15161,3004,1002,2024-11-13 04:02:07,2024-11-14 06:24:44.943323,41770,completed,2677.53
82127,53338,14130,3017,1005,2026-04-29 23:20:24,2026-04-30 01:15:14.099054,70471,in_progress,232.26
82128,51118,14328,3010,1001,2026-02-18 23:05:55,2026-02-20 02:34:07.458424,117878,completed,3883.89
82129,50645,11879,3004,1002,2024-09-17 15:52:22,2024-09-19 01:35:33.569293,117509,in_progress,1953.84
82130,53739,10336,3013,1003,2025-08-03 10:49:01,2025-08-04 15:25:38.233447,119263,cancelled,976.12
82131,,12647,3019,1005,2026-04-07 22:19:38,2026-04-08 12:18:19.235027,111658,completed,3542.44
82132,52432,12270,3023,1002,2024-08-17 06:46:17,2024-08-18 18:19:28.216841,64249,in_progress,4530.4
82133,51512,13034,3009,1004,2024-11-23 22:42:48,2024-11-24 01:54:02.846456,113242,completed,580.36
82134,51554,12991,3021,1006,2024-10-06 09:27:34,2024-10-06 03:08:38.668977,118880,in_progress,5019.84
82135,53864,13904,3024,1003,2025-03-22 07:35:34,2025-03-23 14:15:26.897040,117351,completed,1468.63
82136,53852,12439,3004,1005,2026-03-12 12:25:06,2026-03-13 04:41:55.487934,35417,open,7341.48
82137,,10227,3025,1002,2024-12-13 18:38:54,2024-12-14 06:07:36.088357,54772,open,470.68
82138,52870,13012,3018,1006,2025-02-04 02:42:35,2025-02-05 06:01:44.332305,41100,cancelled,2687.78
82139,,11649,3002,1002,2025-07-03 17:29:20,2025-07-03 19:02:43.936151,75468,in_progress,1518.96
82140,50537,10570,3025,1001,2024-11-01 21:54:54,2024-11-04 18:13:18.226635,21160,cancelled,11724.34
82141,50442,10912,3022,1006,2025-04-22 14:45:07,2025-04-22 15:56:50.987979,73155,open,256.3
82142,51391,10973,3007,1001,2026-03-05 20:40:36,2026-03-08 04:30:21.388901,78232,in_progress,7994.75
82143,50368,13280,3024,1006,2024-10-01 12:46:18,2024-10-02 00:42:49.743035,82656,completed,2079.97
82144,53680,11073,3010,1002,2025-10-02 00:03:51,2025-10-02 13:05:56.913250,60654,completed,1132.52
82145,50640,11601,3013,1001,2024-11-18 03:27:58,2024-11-19 04:59:21.884269,106213,in_progress,1919.85
82146,53212,11130,3001,1002,2024-09-24 10:18:24,2024-09-25 05:57:33.089865,94973,completed,6737.63
82147,,11738,3012,1004,2026-04-30 09:21:06,2026-05-02 16:03:34.165833,71175,completed,971.68
82148,50596,14862,3009,1005,2026-03-29 20:10:13,2026-03-30 23:14:33.178891,49812,completed,1195.56
82149,52845,10510,3024,1002,2026-05-01 07:57:31,2026-05-03 03:35:40.856833,82099,cancelled,70.11
82150,,11436,3009,1003,2024-12-03 21:20:03,2024-12-04 02:16:13.931686,79305,in_progress,2109.72
82151,51740,12970,3001,1003,2024-09-19 14:35:43,2024-09-22 11:36:44.821910,53468,cancelled,4080.48
82152,52396,10103,3009,1004,2025-11-05 17:13:09,2025-11-07 21:45:05.180048,60043,open,612.14
82153,,13480,3002,1002,2025-01-15 00:18:06,2025-01-16 18:43:12.166458,81139,cancelled,4623.48
82154,52440,13401,3008,1002,2025-08-12 12:06:56,2025-08-13 10:05:11.317422,54859,completed,1364.11
82155,53500,11892,3015,1002,2025-05-27 16:21:51,2025-05-30 04:34:06.512973,88793,completed,5606.41
82156,50469,11785,3011,1006,2025-03-26 08:42:22,2025-03-26 17:32:44.174399,52674,completed,2579.54
82157,53313,14844,3023,1001,2024-08-12 13:03:59,2024-08-14 01:15:03.317613,111255,cancelled,9459.29
82158,52955,11333,3018,1001,2026-03-24 00:26:11,2026-03-26 14:59:49.865598,53479,cancelled,2361.42
82159,51786,13971,3018,1005,2025-01-06 23:07:14,2025-01-08 20:45:33.085377,86529,in_progress,413.98
82160,51048,10115,3023,1006,2024-12-11 13:02:24,2024-12-13 08:02:38.394356,105163,completed,2322.13
82161,51662,14472,3018,1002,2026-01-06 19:26:57,2026-01-07 13:13:01.831825,98340,in_progress,2743.63
82162,51756,11301,3002,1004,2025-02-18 21:05:09,2025-02-21 06:46:00.573266,8599,open,4430.64
82163,52641,14042,3015,1001,2026-01-05 16:51:33,2026-01-06 02:04:36.821576,100128,cancelled,4219.44
82164,50036,14404,3004,1001,2026-02-06 18:31:42,2026-02-08 12:20:40.433519,74195,cancelled,-1150.17
82165,52086,12799,3017,1003,2025-06-03 11:24:40,2025-06-05 23:11:02.829968,92994,completed,1798.94
82166,52899,12268,3007,1005,2025-01-14 21:00:00,2025-01-14 12:39:14.832163,7613,open,4740.09
82167,53436,13886,3011,1003,2025-06-01 03:48:39,2025-06-02 06:44:02.779743,57502,open,2514.13
82168,52125,13740,3014,1004,2025-01-02 22:29:40,2025-01-04 18:45:34.057482,44130,completed,4135.37
82169,53574,10779,3021,1006,2025-05-31 02:46:00,2025-05-31 00:45:17.057798,6839,open,1293.83
82170,52089,10055,3025,1006,2026-01-24 08:38:22,2026-01-24 22:24:06.484090,23220,completed,5076.98
82171,52066,10403,3009,1003,2024-12-17 18:05:36,2024-12-19 19:05:52.675275,76230,completed,3266.36
82172,51420,10022,3006,1001,2025-09-22 14:02:51,2025-09-24 14:59:56.513666,2001,in_progress,256.26
82173,,10208,3008,1002,2026-01-24 20:54:28,2026-01-25 04:00:29.863889,51173,open,570.76
82174,51687,13463,3007,1006,2025-09-28 06:39:54,2025-09-29 22:44:09.201841,6454,completed,1386.93
82175,51199,11722,3010,1002,2025-04-24 21:39:02,2025-04-27 04:17:10.230423,55857,completed,390.89
82176,51204,11154,3014,1005,2025-04-25 00:01:56,2025-04-27 12:32:10.715585,48001,completed,2155.23
82177,52523,12050,3012,1006,2024-07-30 09:21:45,2024-08-01 09:20:58.628417,20361,in_progress,1788.03
82178,52182,12868,3016,1001,2025-01-28 08:08:27,2025-01-28 13:06:14.100598,102452,completed,-398.29
82179,51145,13789,3024,1005,2025-10-28 10:17:53,2025-10-29 23:09:16.137210,2770,cancelled,3100.15
82180,52436,13129,3006,1004,2025-01-04 12:55:50,2025-01-05 16:29:10.801393,108395,cancelled,4513.74
82181,50233,13726,3005,1001,2025-01-12 15:48:16,2025-01-13 20:10:06.188804,105279,open,1713.67
82182,,14586,3003,1005,2026-05-01 19:39:46,2026-05-03 00:23:48.770487,39318,completed,2982.18
82183,52461,14304,3022,1003,2025-02-27 09:52:39,2025-02-27 21:34:14.827003,28836,open,1773.76
82184,53758,11213,3004,1001,2024-11-24 17:27:20,2024-11-25 11:16:15.834537,46271,completed,6336.46
82185,53879,11886,3010,1006,2025-04-06 01:14:31,2025-04-07 06:11:14.921576,47081,open,9964.22
82186,52419,14736,3007,1006,2025-08-15 15:02:27,2025-08-15 21:55:42.732191,17874,completed,1031.76
82187,,10986,3025,1004,2026-05-05 05:07:08,2026-05-08 02:32:16.758130,106803,open,2340.14
82188,52682,12342,3016,1005,2026-01-13 05:10:02,2026-01-13 02:23:04.563050,111209,completed,1408.86
82189,53276,14490,3015,1003,2025-03-27 09:49:48,2025-03-28 04:22:44.611685,8234,cancelled,6142.23
82190,50229,10734,3018,1004,2025-10-08 14:12:40,2025-10-09 04:55:02.455117,85351,cancelled,956.36
82191,50503,13028,3014,1006,2024-09-07 05:32:55,2024-09-08 18:53:54.418147,23327,in_progress,1260.98
82192,51084,13583,3006,1001,2024-08-27 22:11:11,2024-08-28 22:37:05.695283,84598,in_progress,4258.54
82193,52705,11787,3011,1006,2025-11-01 14:09:24,2025-11-02 04:50:05.135391,2200,in_progress,3484.38
82194,52750,12373,3002,1004,2025-01-12 22:24:11,2025-01-13 20:17:27.678188,33177,cancelled,4002.81
82195,52356,13460,3007,1005,2026-03-06 03:00:23,2026-03-08 21:26:51.465177,90695,in_progress,7381.55
82196,50012,12661,3010,1004,2025-04-18 01:08:51,2025-04-19 16:03:05.498960,17889,open,574.54
82197,50160,12377,3024,1004,2024-07-30 03:17:33,2024-07-30 08:44:40.346483,6986,open,1504.36
82198,51354,11077,3019,1006,2026-04-14 16:53:00,2026-04-17 12:17:05.396023,31856,completed,3349.72
82199,53947,10281,3003,1003,2025-12-13 21:31:22,2025-12-16 16:59:03.650736,114620,completed,219.49
82200,50775,10002,3002,1006,2026-05-25 03:14:37,2026-05-28 00:49:35.528985,27386,completed,5938.4
82201,51261,14239,3017,1004,2025-09-21 09:46:35,2025-09-23 04:52:44.331767,113458,completed,1177.76
82202,,15136,3024,1001,2025-09-07 14:38:04,2025-09-09 21:55:50.354869,44122,cancelled,752.72
82203,52640,11943,3025,1002,2025-02-17 16:40:13,2025-02-18 22:53:41.890898,116781,completed,3845.42
82204,51571,14529,3002,1006,2024-11-23 18:24:13,2024-11-26 15:18:11.443311,69037,open,1863.09
82205,51686,11130,666666666,1004,2024-08-22 19:18:52,2024-08-25 10:43:43.461729,37386,in_progress,4454.19
82206,50804,14716,3009,1002,2026-06-21 21:38:40,2026-06-24 11:11:12.535433,10776,completed,1036.14
82207,52306,14585,3024,1002,2025-05-24 23:22:08,2025-05-26 03:25:14.787513,13349,completed,554.83
82208,51176,10418,3025,1001,2024-09-09 05:35:32,2024-09-10 11:33:54.167747,70784,in_progress,1003.03
82209,52600,10028,3011,1004,2025-10-15 05:12:13,2025-10-16 10:49:58.827848,18028,completed,1937.08
82210,,12370,3016,1003,2026-05-01 15:59:43,2026-05-02 12:33:58.383099,93527,cancelled,2969.97
82211,,10426,3001,1001,2025-07-10 17:40:14,2025-07-11 22:10:15.629659,116176,completed,573.04
82212,53853,14136,3008,1001,2026-01-16 15:57:02,2026-01-18 02:50:29.165322,103106,open,6383.64
82213,53449,12396,3022,1003,2024-09-12 17:44:58,2024-09-13 14:28:12.918954,63540,completed,7431.93
82214,52053,14723,3008,1002,2026-01-27 00:02:33,2026-01-27 11:20:21.351889,49547,completed,1951.85
82215,,11876,3014,1005,2025-12-04 04:32:31,2025-12-05 22:44:43.421181,82090,in_progress,3811.9
82216,52430,14140,3001,1004,2024-11-18 17:38:11,2024-11-18 19:35:11.266077,66036,in_progress,5641.12
82217,52153,13352,3019,1004,2026-03-03 17:13:04,2026-03-05 16:38:24.830210,66371,completed,4292.79
82218,52629,10024,3011,1002,2025-10-28 12:38:52,2025-10-30 12:04:02.295115,832,completed,3297.7
82219,51642,12735,3005,1006,2025-08-28 12:48:20,2025-08-30 17:28:55.171171,12749,cancelled,1759.64
82220,51435,12150,3020,1003,2024-11-27 01:49:27,2024-11-27 06:54:31.463944,26060,cancelled,3201.09
82221,,11670,3024,1001,2025-11-18 04:14:39,2025-11-20 12:54:12.301330,66298,open,4269.19
82222,53890,11302,3004,1001,2026-02-08 04:26:06,2026-02-10 07:44:52.238088,42004,open,3096.21
82223,53456,13185,3015,1003,2024-07-08 17:08:56,2024-07-10 16:38:14.819968,17092,in_progress,4370.98
82224,50045,15003,3016,1003,2025-12-21 20:11:02,2025-12-24 08:59:05.487728,41094,in_progress,1129.74
82225,53817,13099,3004,1006,2024-08-16 21:47:31,2024-08-19 19:40:07.136430,83703,completed,3426.68
82226,52198,10912,3008,1005,2025-01-21 07:34:06,2025-01-22 19:16:25.774868,51871,completed,1942.68
82227,50957,12224,3015,1001,2026-03-03 20:48:00,2026-03-05 19:39:59.893319,42274,cancelled,2038.6
82228,51229,12428,3007,1005,2025-09-20 02:43:03,2025-09-22 05:17:35.661815,30093,open,489.32
82229,50014,14908,3023,1005,2025-07-23 17:01:36,2025-07-23 20:10:45.631839,19362,cancelled,1474.88
82230,52640,10460,3013,1003,2024-07-21 13:19:09,2024-07-22 05:58:47.277216,112657,completed,3193.04
82231,50285,10300,3004,1003,2024-08-11 06:04:59,2024-08-12 03:16:43.765527,79433,open,7215.55
82232,50039,10460,3014,1004,2026-03-28 22:48:47,2026-03-31 14:36:57.008938,50574,open,1257.74
82233,52499,13667,3021,1002,2025-02-26 10:38:33,2025-02-27 02:02:14.405100,113602,in_progress,3756.42
82234,52625,10139,3009,1002,2024-07-13 14:48:34,2024-07-13 15:56:48.067398,59809,open,3646.07
