vehicle_id,vin,make,model,model_year,trim,color,mileage,condition,acquisition_date,list_price,cost,status,title_status,dealership_id
50847,56VT66VLCZCPGM7S1,Toyota,Corolla,2025,LE,Black,37512,used,2024-12-08,13694.66,11128.57,sold,rebuilt,1005
50848,DJNJ6G7ZM794ANBBW,Honda,Pilot,2021,Base,White,68726,certified,2026-04-04,32732.43,25735.3,sold,clean,1005
50849,HGB5NZZL89T0HK5EA,BMW,3 Series,2021,LE,Blue,32298,new,2025-09-05,44856.61,35277.88,sold,clean,1005
50850,175B94W63JY25LSNW,Chevrolet,Malibu,2022,Base,Blue,79706,new,2024-08-27,39152.25,33072.92,in_stock,salvage,1004
50851,V5U7E6N29T83SLU15,Honda,Pilot,2017,Sport,Red,70041,new,2026-06-29,12612.57,10060.49,in_stock,clean,1003
50852,UN2GJGXH1PVYFLYEN,Jeep,Grand Cherokee,2016,Limited,Red,10419,new,2025-09-17,17900.97,16287.83,sold,REBUILT,1005
50853,SD37VE28HJSGP8179,Honda,Pilot,2025,Limited,Gray,42775,certified,2025-09-22,41739.82,38640.29,sold,rebuilt,1002
50854,03S6GB95NNY3ENAYK,Nissan,Rogue,2020,Sport,Black,56908,used,2024-10-21,15886.07,12627.52,in_stock,clean,1005
50855,1NVX89T9R7VHP0RHJ,Jeep,Wrangler,2019,XLE,Gray,58948,new,2025-08-02,21171.96,15770.52,sold,rebuilt,1006
50856,FDR9SPRFFL56TTYM8,Ford,Edge,2026,Sport,Blue,"9,350 mi",used,2025-06-17,35507.47,26935.95,in_stock,clean,1005
50857,SFRC437GKP83TRNN4,Hyundai,Sonata,2020,XLE,Blue,57096,used,2026-01-02,36777.82,32229.52,sold,rebuilt,1003
50858,7GB9L49KJWZDU7KGY,Ford,Mustang,2021,Sport,White,54367,used,2025-04-06,33917.12,30080.43,sold,rebuilt,1002
50859,DKP9HTBTD6SFRNGKY,Jeep,Wrangler,2022,Limited,Black,"66,891 mi",new,2024-04-21,33708.61,26856.25,sold,clean,1005
50860,7AF6L79ZP6TY8P4UH,Hyundai,Tucson,2020,Limited,White,38310,certified,2026-01-25,21432.78,17403.9,in_stock,rebuilt,1005
50861,FB53S12AJAYGANMLG,Hyundai,Santa Fe,2018,XLE,White,21655,new,2025-03-14,16172.84,12281.44,sold,clean,1005
50862,SSJYX8371NDLRZ2AD,Jeep,Cherokee,2016,Base,Black,"65,547 mi",new,2025-12-18,54018.04,40762.55,sold,salvage,1003
50863,PNX7CHG3XDJD2ZGZJ,Hyundai,Tucson,2023,Base,Black,7183,used,2023-08-03,15207.96,13327.07,sold,clean,1006
50864,XW838FKJW6KLHSJZB,Ford,Mustang,2023,Sport,Black,83908,used,2025-02-22,38194.57,34929.84,sold,salvage,1006
50865,FHJP6K9FTDKL9NY96,Ford,Edge,2020,Sport,Silver,29478,used,2025-11-06,42288.64,40265.81,sold,clean,1003
50866,ZEFZL7ALT0L0MRVV3,Honda,Accord,2019,LE,White,69167,certified,2024-12-13,9648.58,8584.85,sold,clean,1001
50867,FBGC64KS890Z46HLP,Honda,Civic,2026,Base,Black,19397,new,2025-10-02,18423.37,17381.99,sold,rebuilt,1004
50868,45R0V9SK1W3UHJ13S,BMW,X3,2016,XLE,Red,16740,used,2025-06-18,60084.08,44552.53,pending,salvage,1004
50869,SPXT2F7YY7X8D1191,Chevrolet,Equinox,2022,Base,Red,56633,certified,2026-04-02,17815.05,16662.42,sold,rebuilt,1004
50870,CE6ZAU033DPX4MNBK,Jeep,Grand Cherokee,2021,XLE,Silver,22860,certified,2025-11-14,29440.11,22386.99,sold,rebuilt,1004
50871,DKP602GCTMUT2JWF4,Honda,Pilot,2026,Sport,Silver,36595,used,2025-03-14,45404.32,40980.98,in_stock,salvage,1005
50872,H9JEGHW0C4G54STUB,BMW,X3,2022,Base,Blue,"50,465 mi",used,2023-11-03,35175.34,30395.69,sold,rebuilt,1005
50873,F5MMND9ZZRL7867CZ,Ford,Explorer,2021,Base,Green,65019,new,2025-10-11,38545.31,29852.01,sold,clean,1002
50874,XAYNU7Z5TVXEDGZTY,BMW,3 Series,2021,XLE,Silver,40333,used,2026-05-19,13518.73,10790.55,sold,salvage,1003
50875,1TNZ7E3E8AK7M8JDJ,Hyundai,Tucson,2025,XLE,Silver,88565,new,2026-05-30,45984.34,38752.21,sold,clean,1003
50876,08LPD2EJ3VU1Z0F6P,Nissan,Pathfinder,2023,LE,White,68177,certified,2023-11-15,29922.55,25373.77,sold,,1003
50877,N739K7UKXUN7S0HEZ,Ford,Escape,2024,Base,Red,72499,used,2024-12-20,16315.24,13443.28,sold,rebuilt,1003
50878,KMH3RR80N2FUPL20P,Nissan,Pathfinder,2023,Sport,Red,34357,used,2024-10-03,24363.81,22178.99,sold,clean,1005
50879,V6BSTNFM2WL9LF6TV,Fard,Explorer,2025,XLE,Silver,15322,new,2025-02-17,41006.68,33312.0,sold,rebuilt,1005
50880,BDEAJM6HJJAWT18ZB,Hyundai,Sonata,2023,XLE,Black,"51,282 mi",used,2024-06-26,37134.09,29192.79,sold,clean,1003
50881,4WYC284FW2HG6611P,Hyundai,Elantra,2025,Base,Black,10229,new,2024-02-13,46215.72,42492.15,sold,rebuilt,1001
50882,ZAT6TUJTNR5SAA8HP,Chevrolet,Traverse,2022,XLE,Green,53696,new,2026-01-28,44501.42,40184.99,in_stock,clean ,1006
50883,SZYXHD6LYT06AL8MK,Honda,Civic,2017,XLE,Gray,57172,certified,2024-05-17,13200.8,11879.42,sold,Clean,1004
50884,C9V4H5ZM3XP959XJH,Ford,Escape,2024,Limited,Red,22807,new,2024-03-30,39676.29,32492.49,sold,clean,1004
50885,SZDA07E4PSMLFE1LU,Hyundai,Sonata,2019,Limited,Black,3248,certified,2024-12-16,16012.69,13550.58,sold,,1006
50886,12YY8YGTJNFWBA223,Honda,Civic,2019,LE,White,51529,new,2025-09-19,12394.71,9872.8,in_stock,clean,1003
50887,TZLKJT16WLKA09ZL8,HONDA,Pilot,2023,XLE,Green,82118,used,2026-05-12,47771.69,42953.92,pending,clean,1001
50888,WDMK49CHV2SXYB244,Chevrolet,Silverado,2026,XLE,Silver,74085,new,2025-09-29,40804.47,32580.24,pending,rebuilt,1001
50889,LRX43LX6PME1VVZ2X,BMW,3 Series,2021,LE,Black,"82,301 mi",new,2024-08-16,38390.32,32302.63,sold,clean,1001
50890,DG4T1CKJHL5J2Z6Y0,Chevrolet,Equinox,2018,Limited,White,13858,certified,2025-07-12,27568.82,21520.92,sold,clean,1006
50891,PH2ALVT8UFEE382ZL,Ford,Mustang,2024,LE,White,74421,new,2025-03-11,22679.4,16803.17,sold,rebuilt,1003
50892,FZY38FJAEMT9WWH5E,Ford,Explorer,2026,XLE,Silver,65472,used,2023-08-26,52509.61,40845.86,sold,rebuilt,1003
50893,N8J30GHNMAYXP8T09,Chevrolet,Traverse,2016,XLE,Red,41108,used,2025-08-03,29403.98,27788.3,sold,rebuilt,1002
50894,6MBACFJ06R8LHCY26,BMW,X5,2019,LE,Red,"73,755 mi",certified,2025-12-08,14916.31,13454.62,sold,clean,1001
50895,02YDJ47FXSUXY7UAV,Hyundai,Sonata,2020,Limited,Red,48813,used,2026-03-13,27013.92,21239.5,sold,clean,1002
50896,E3046N04WDBHJXSCY,BMWa,3 Series,2019,LE,Green,75383,certified,2026-02-28,29899.61,26964.36,sold,clean,1001
50897,WUXJ9SEYRS93AGC0M,Jeep,Compass,2024,LE,White,45600,new,2025-10-19,21714.17,23387.51,in_stock,salvage,1004
50898,WP2PLMXBRKV2579H8,Jeep,Wrangler,2026,LE,Blue,46649,used,2026-05-01,37038.43,28956.54,sold,rebuilt,1002
50899,6WR1MCE7GHETMSDER,Ford,Mustang,2026,Sport,White,38751,certified,2026-03-27,11812.77,11000.4,sold,clean,1004
50900,28S4R44H55CBG6UYN,Toyota,Corolla,2024,Limited,White,16238,certified,2026-05-04,25269.33,22786.58,sold,clean,1002
50901,DEE9EBLHDZDMXSELA,Ford,F-150,2020,XLE,Gray,10057,used,2024-05-18,41733.78,39744.55,sold,clean ,1006
50902,LEAXYVT4SW7E9RMYC,BMW,X3,2022,Base,Red,51841,used,2025-05-28,38841.78,31442.95,in_stock,salvage,1006
50903,AMTK7UPUFTJUPXBT9,Honda,Civic,2017,XLE,Red,91201,new,2024-10-09,33868.6,29621.86,pending,rebuilt,1003
50904,8JX55NB4R001ECD1S,Chevrolet,Traverse,2026,XLE,White,36653,new,2025-01-31,45087.57,40642.98,sold,salvage,1006
50905,89LU9FJWX0R5LUKCD,Jeep,Compass,2025,LE,Blue,64214,new,2025-12-01,27850.5,25348.36,sold,rebuilt,1006
50906,XLK6P02KYZF3YWNT3,Hyundai,Santa Fe,2023,Base,Red,"60,051 mi",certified,2025-07-06,10973.43,8218.24,sold,clean,1006
50907,FR9C0KA3NY8JUSVUC,BMW,5 Series,2020,Limited,Red,19713,new,2026-06-02,19065.75,15600.89,sold,CLEAN,1001
50908,74TSEH7MLR5XHJ95A,Ford,F-150,2020,Limited,Silver,"63,240 mi",certified,2024-10-09,40716.5,36918.39,sold,rebuilt,1005
50909,E258ZTHFV82L5TT5F,Jeep,Wrangler,2022,Base,Gray,"49,154 mi",used,2025-02-22,35655.39,26426.41,sold,rebuilt,1001
50910,Z8RAVZKNFGNTP8X7V,Toyota,Corolla,2022,Sport,Green,1956,new,2025-08-30,32461.7,24216.26,sold,clean,1004
50911,8NH9EWULEBLACF27V,Hyundai,Santa Fe,2020,LE,Gray,51341,used,2024-07-18,20411.61,19105.27,sold,clean,1006
50912,PFNYJT2MU5CME75DJ,Honda,Odyssey,2021,LE,Red,56471,certified,2024-07-22,17599.56,15347.74,sold,rebuilt,1006
50913,MJA209L0E7VGU00LZ,Chevrolet,Tahoe,2019,XLE,Gray,13088,new,2024-07-12,46693.79,34793.84,sold,rebuilt,1001
50914,FKZS1Z4UNNHHU0PKD,Jeepa,Grand Cherokee,2026,Sport,Gray,57537,used,2025-02-21,21916.11,19628.17,sold,clean,1001
50915,0TNDN4D4X0FKHJEUD,Chevrolet,Traverse,2023,Sport,Gray,3799,used,2025-10-19,33948.43,32276.55,sold,rebuilt ,1004
50916,NDM0S11KVD1PRV44E,Chevralet,Traverse,2017,Sport,Silver,28758,new,2026-05-19,49590.02,41872.57,sold,,1005
50917,RFLXU801BBB6R72LM,Jeep,Wrangler,2020,Base,Silver,77902,used,2024-03-07,28930.31,24346.05,in_stock,salvage,1006
50918,SXAMA47KNJ6GT3181,Honda,Odyssey,2023,Base,Silver,64663,used,2025-08-27,12679.67,11890.85,sold,clean,1005
50919,N9EKU1083CJUGJW3B,Chevrolet,Traverse,2018,XLE,Red,84395,certified,2024-12-28,53592.94,44148.15,in_stock,rebuilt,1006
50920,RBM79RNLD45FW47DN,Hyundai,Elantra,2017,LE,Red,7531,certified,2023-07-20,20204.92,19190.26,in_stock,clean,1004
50921,NMKLE7DZD5Y6AU7UE,Honda,Accord,2018,Sport,Silver,45315,certified,2023-11-17,16632.04,12520.01,sold,rebuilt,1002
50922,1GGU61JJLFT6FGZJ3,BMWa,X5,2022,XLE,White,50435,certified,2023-08-08,46472.71,42518.14,sold,clean,1002
50923,TL68HYXE468CBEUUZ,Toyota,Highlander,2022,XLE,Blue,37270,certified,2023-10-04,51226.42,39979.03,sold,clean,1005
50924,LMZN2HH5SHTRDCMD2,Toyota,Corolla,2024,Base,Red,7294,used,2024-11-24,28489.26,24198.6,sold,clean,1002
50925,KTCCJWSKTAYCUFGSD,Hyundai,Elantra,2024,Base,Blue,64609,certified,2026-06-19,34063.97,27197.69,sold,rebuilt,1005
50926,TMJ3XTYHDGAJEHRNU,Honda,Accord,2016,Sport,Red,19616,certified,2024-04-13,58269.23,43390.69,sold,clean,1001
50927,0SXY854SLS44WM6TK,Nissan,Rogue,2018,XLE,Silver,74281,used,2024-09-09,42437.02,36298.69,sold,rebuilt,1001
50928,JHAK8RYED5DKV8037,BMW,X3,2026,Base,Blue,55624,used,2025-07-07,60014.9,44916.94,sold,salvage,1004
50929,JPU5RHUY5XVNF5D48,BMW,3 Series,2024,LE,Gray,41404,new,2024-09-25,12570.74,10523.37,sold,rebuilt,1004
50930,DLXRCBZURE15AUDTK,Hyundai,Elantra,2018,LE,Silver,75352,new,2023-10-29,35164.85,29158.59,in_stock,rebuilt,1001
50931,43NAAPNGN7069D651,Hyundai,Sonata,2023,Sport,Blue,5886,used,2024-08-21,11494.25,8757.17,sold,salvage,1003
50932,P93HHPZXURVDXUF2M,Chevrolet,Silverado,2021,XLE,Blue,44017,used,2023-12-29,35855.11,33269.15,sold,salvage,1005
50933,6R4B0GEANZPZSXJX9,Toyota,Tacoma,2016,Base,Black,78280,certified,2025-10-07,13605.42,10651.64,in_stock,clean,1005
50934,ZR5PXDFCPCA2GY97N,HYUNDAI,Tucson,2016,Base,Red,31870,new,2025-11-28,39099.78,36903.7,sold,salvage,1002
50935,HXFYL90VZ5FF3BJHR,Nissan,Sentra,2024,Sport,Red,22538,used,2023-10-30,53168.66,43668.86,sold,salvage ,1004
50936,GKAULVBM8V1GH4WWR,Honda,Civic,2019,Sport,White,81780,used,2023-11-16,43815.93,34812.76,in_stock,clean,1001
50937,D1RPHU628NBDG2V1E,Toyota,Camry,2025,Base,Silver,29659,used,2025-07-12,28161.62,22791.12,sold,clean ,1005
50938,KN4JGAN3E1YUR9VTH,Jeep,Wrangler,2026,LE,Gray,51274,certified,2025-10-29,31990.64,27212.0,sold,rebuilt,1002
50939,PYJL66TC8423C3XWZ,Ford,Mustang,2026,Limited,White,35305,certified,2026-05-28,34464.42,25700.75,sold,rebuilt,1006
50940,ST73EADXTK7C3C6HP,Jeep,Cherokee,2017,Limited,Gray,21808,certified,2024-04-03,26946.97,20492.49,pending,clean,1002
50941,JN3083CFZATSPF943,Jeep,Grand Cherokee,2023,XLE,Green,86431,used,2024-05-25,45432.12,37675.63,pending,salvage,1001
50942,ML6RC9YR76W51PBVY,Nissan,Sentra,2017,Base,Blue,23859,used,2025-11-16,22594.06,17984.37,in_stock,rebuilt,1003
50943,94DZZB879TR0BGFVP,Chevrolet,Tahoe,2021,Base,Green,49150,used,2024-10-01,26007.1,19485.89,sold,clean,1002
50944,58HDGSC05YUGBANG3,Hyundai,Santa Fe,2025,Limited,Gray,42051,used,2023-09-23,32948.99,27604.3,sold,,1002
50945,LKWA4VYPRW0LW5TG6,Honda,Accord,2019,XLE,Gray,17315,new,2025-04-20,20166.69,15281.75,sold,clean,1001
50946,YU58C5W18TDA1GUPX,Ford,Edge,2022,LE,Green,13434,used,2024-03-10,18202.77,16674.4,sold,clean,1001
50947,93FGWF3PZYZ79UFVZ,Toyota,Tacoma,2023,XLE,Gray,2011,new,2023-11-28,19359.3,14752.84,sold,salvage,1002
50948,U865SNFF5Z50SDVXN,Jeep,Cherokee,2023,Base,Green,10225,new,2026-06-03,30971.26,24909.38,sold,salvage,1004
50949,L6RC50CT5Y6D5WHTH,Nissan,Pathfinder,2023,XLE,Silver,75842,new,2026-01-25,17862.51,15862.67,sold,Salvage,1001
50950,5XF2UT5XWTN61LFB9,Honda,Civic,2025,Sport,Silver,72018,certified,2024-06-09,23516.68,20324.13,in_stock,clean,1005
50951,YGAU85H947RAZ1M1M,Jeep,Cherokee,2019,Limited,Blue,73493,new,2024-06-13,17026.78,14188.05,sold,rebuilt,1002
50952,TEJXUHYBH2U77N71X,Nissan,Altima,2017,Sport,Red,35931,certified,2024-12-03,14575.5,11275.37,in_stock,rebuilt,1002
50953,56E065MRA2AFMBN9L,Jeep,Wrangler,2025,Sport,White,49769,new,2025-12-13,42953.12,-27.9,in_stock,rebuilt,1003
50954,EKTT3WG4H11UYW9PB,Jeep,Wrangler,2023,XLE,Black,68460,new,2025-05-16,51285.73,44599.81,sold,rebuilt,1002
50955,GE5HS2CNJE44KJUE1,Honda,CR-V,2021,Sport,Gray,61809,certified,2024-01-12,22514.67,17610.89,sold,clean,1002
50956,PRRSEKW37188N5BA9,Hyundai,Elantra,2020,LE,Red,43245,used,2025-08-04,13975.93,10459.11,sold,rebuilt,1003
50957,0UNLBNKYP3GWURAZE,Jeep,Grand Cherokee,2021,Limited,Red,27546,new,2023-10-24,37498.41,30529.07,sold,rebuilt ,1003
50958,V4S9MMRL33C12NFZL,Ford,Mustang,2026,Sport,Black,37700,used,2025-01-07,48602.68,36966.28,sold,salvage,1004
50959,DTU180ZDDT73K3J05,BMW,X5,2024,Limited,Gray,5038,used,2024-04-27,28016.35,24007.41,sold,salvage,1004
50960,A95G82KHZ2X91BLL4,Honda,Pilot,2019,XLE,Gray,73073,certified,2025-04-02,15717.4,13413.88,sold,clean,1001
50961,07UH6B7DET0A30AV2,Nissan,Altima,2025,XLE,Green,56702,used,2024-05-22,37834.48,32378.48,sold,Clean,1004
50962,D6UZE6UPEBTCAY2PW,Jeep,Cherokee,2020,XLE,White,8942,used,2026-04-08,18408.69,14626.19,sold,SALVAGE,1002
50963,804NFP3UN2MG81TDN,Ford,F-150,2025,LE,White,85360,used,2026-01-19,47046.28,38978.35,sold,clean,1004
50964,ZZKC2MC514UJE5BAD,Ford,Mustang,2017,Limited,Green,33347,used,2025-09-09,23369.76,21843.94,sold,,1005
50965,3S2CLA3J44DTUA8Z5,Nissan,Pathfinder,2016,Sport,Black,66334,certified,2024-09-01,45044.02,38008.89,sold,clean,1005
50966,XGVEBM1XK05Z4C5LN,Jeep,Grand Cherokee,2025,XLE,Silver,83719,certified,2025-11-30,34360.9,26554.84,in_stock,clean,1006
50967,6YPT2NVNE0MAM09DJ,Toyota,RAV4,2025,Limited,White,8810,certified,2024-03-04,16682.7,15835.44,sold,rebuilt,1003
50968,12UEADEJ9RTULD8RE,Honda,Pilot,2016,Limited,White,85337,certified,2025-01-16,44224.77,40192.01,sold,rebuilt,1006
50969,E2ZKVWYVD1U8647DP,BMW,3 Series,2018,LE,Blue,64656,certified,2024-02-11,36290.29,27725.1,sold,rebuilt,1005
50970,ZUF9PMCS4XXXLR13M,Nissan,Frontier,2022,XLE,White,74536,used,2024-03-04,18798.1,20025.74,in_stock,rebuilt,1004
50971,WCSMWAVWBGLE5Y4PW,BMW,3 Series,2018,XLE,Blue,30215,new,2023-12-23,51285.0,43213.75,sold,clean,1004
50972,AKYS0KSWV5GKTW778,ford,Mustang,2026,LE,Gray,19609,new,2023-07-20,47752.59,36767.84,sold,REBUILT,1005
50973,WVSWKU3T0LLCRVCZS,Jeep,Compass,2019,Base,Blue,"90,241 mi",used,2024-10-13,51504.66,39713.88,sold,clean,1005
50974,YNYMFVZ6Y7282BMVV,Jeep,Cherokee,2016,Base,Black,83826,certified,2023-08-06,45062.06,37217.5,pending,rebuilt,1003
50975,5WWEZD02J2D7TYM91,Chevrolet,Equinox,2023,XLE,Silver,62534,new,2025-06-09,26643.23,-388.13,sold,salvage,1003
50976,6L80ZJ09RWMY1MR5V,Ford,Escape,2017,Base,Blue,83595,new,2025-10-10,20621.12,16902.15,sold,rebuilt,1001
50977,MLCMGYUWJSRU5YUP6,Ford,F-150,2020,Base,White,57935,certified,2026-03-12,26277.32,19775.74,sold,rebuilt,1006
50978,ZKPDTZGTLW24P7GC2,BMW,3 Series,2020,Base,White,57751,used,2024-08-19,16086.77,12685.84,sold,rebuilt,1003
50979,UK4UHEF5JPT42BRAB,Jeep,Compass,2017,LE,Green,13986,certified,2024-05-18,35972.22,27856.22,sold,clean,1001
50980,GCRK8H7F9X1C17HUE,BMW,3 Series,2021,LE,White,9742,used,2024-03-24,31077.47,25700.6,in_stock,salvage,1001
50981,FL99H3WCT1S3YB9LA,Honda,Civic,2019,Base,Black,67392,new,2023-08-05,42489.39,33128.63,pending,clean,1005
50982,2KTXYYNFDCUK902X0,Hyundai,Elantra,2017,LE,Gray,50593,certified,2026-05-12,37144.32,30340.5,in_stock,rebuilt ,1005
50983,VZK8U24LG37XZY53A,BMW,5 Series,2021,Limited,Gray,"30,127 mi",new,2025-03-24,50316.06,38981.36,sold,clean,1005
50984,C2UY4RF8H79MNZH4B,Honda,Pilot,2025,XLE,Red,"67,548 mi",certified,2025-06-12,42167.88,40064.24,pending,rebuilt,1004
50985,0HY7YP9CH09UDJGDT,Toyota,RAV4,2017,Base,Green,59865,certified,2023-09-06,11588.28,8615.94,in_stock,clean,1001
50986,NS5PM1CA9M5MN02Y2,BMW,5 Series,2022,XLE,Silver,4204,new,2026-06-23,44044.85,33108.21,in_stock,rebuilt,1006
50987,F3ZWE3ZHF4NNG6SRD,Hyundaia,Tucson,2026,Limited,Gray,79463,new,2023-08-25,51788.72,44494.86,sold,clean ,1005
50988,303V08WHWXG8P20G0,Chevrolet,Traverse,2024,XLE,Green,"85,704 mi",certified,2024-09-29,25947.48,24356.02,sold,clean,1003
50989,3PN9SM9DM6PXRTHG5,Chevrolet,Malibu,2019,Sport,Green,38405,new,2023-10-07,15976.74,14574.9,in_stock,clean,1001
50990,H3U52EDYN4B8VNSCA,BMW,X3,2023,XLE,Black,72892,used,2023-08-04,30136.98,26138.2,sold,clean,1003
50991,JEYSP199RCHG3A3UF,Chevralet,Equinox,2022,Sport,Red,85328,used,2025-01-23,37868.43,29004.72,sold,clean,1001
50992,H9SF3C96W0SZF54PY,Chevrolet,Malibu,2024,XLE,Green,9382,certified,2024-01-23,52255.66,43670.29,sold,clean,1004
50993,CYPNLXY8Z7W825CWM,BMW,5 Series,2018,Base,White,42020,certified,2026-04-21,39273.73,33123.26,sold,rebuilt,1003
50994,H9779XK148HTF42AF,Nissan,Sentra,2021,Limited,Red,4440,new,2025-12-15,33764.92,30656.19,sold,salvage ,1005
50995,XE8YJEG70ZKGV2KD8,JEEP,Grand Cherokee,2021,Limited,Black,19531,new,2025-05-20,38125.89,31502.68,sold,salvage,1004
50996,Y05KL9X8GKHY7Z0DW,BMW,X5,2024,Sport,Red,4041,new,2023-08-27,31164.04,23543.02,sold,rebuilt,1001
50997,ME671558F7YSCB1H6,Nissan,Frontier,2023,Limited,Blue,17222,used,2026-04-17,48202.19,38216.34,sold,rebuilt,1005
50998,98RSEGYTPCHRESU7V,Nissan,Sentra,2018,LE,Gray,4773,new,2025-07-11,43497.71,40418.54,sold,salvage,1003
50999,A5WU9DHM64R592MLX,Chevrolet,Malibu,2016,Limited,Blue,"2,499 mi",used,2025-05-22,38689.54,34025.54,in_stock,rebuilt,1005
51000,FTNADUB3N39W5XYF9,Nissan,Rogue,2022,XLE,Green,76427,certified,2025-10-02,35541.93,33191.32,pending,rebuilt,1004
51001,MZ7V28ELEA3P065S5,HONDA,CR-V,2024,LE,Blue,53047,new,2025-01-29,41365.88,36553.16,sold,salvage,1003
51002,XK1Y5R5RNWE5KAZCT,Honda,Accord,2022,XLE,Gray,"27,787 mi",new,2025-11-21,29489.17,24450.81,sold,Clean,1005
51003,M2ZS5SR50DS50MSSZ,Nissan,Pathfinder,2021,XLE,Red,"8,350 mi",used,2025-06-11,41450.05,35623.84,sold,clean,1005
51004,40HXRL83PX4ZEUJP7,Ford,F-150,2016,XLE,Blue,83656,used,2024-11-10,28888.91,25157.26,sold,salvage,1005
51005,9UZ86XBL6ZADEHEGY,Jeep,Cherokee,2016,XLE,White,33541,certified,2024-05-04,15042.41,11827.48,sold,clean,1005
51006,C8WY3SU7S5LSDCPC3,Jeep,Wrangler,2019,LE,Red,"89,718 mi",used,2024-06-23,10547.85,9616.38,in_stock,salvage,1004
51007,5EDZBFRLZXFKFPPD9,HONDA,Pilot,2019,LE,Red,11533,certified,2024-08-27,17235.92,13422.64,sold,clean,1002
51008,0GVT7SNRP27C54LBZ,Chevrolet,Malibu,2022,Base,Silver,"91,305 mi",used,2025-02-28,18869.06,-483.05,sold,salvage,1002
51009,8378HH4UDJWN941YN,Nissana,Sentra,2026,Sport,Blue,"14,261 mi",new,2026-06-03,24568.15,18918.6,sold,salvage,1004
51010,GNERS1D5L8V2JLLJX,HYUNDAI,Tucson,2020,XLE,Gray,59625,new,2025-06-15,40807.65,34414.79,in_stock,rebuilt,1006
51011,12NNAMVFXTU46TW5G,Chevrolet,Traverse,2022,Sport,Silver,17816,certified,2026-05-15,41245.53,32301.59,in_stock,clean,1006
51012,DFXXD1VDNPZ1L4VDZ,Hyundai,Santa Fe,2025,XLE,Silver,2547,certified,2025-08-03,25223.31,21415.43,in_stock,rebuilt,1001
51013,CXJ15F366E816RHWF,Nissan,Frontier,2018,XLE,Green,4538,used,2026-06-13,16284.73,13113.15,pending,rebuilt,1004
51014,MTHBZP1K4N1SX4C0P,Jeepa,Compass,2022,LE,Silver,"44,087 mi",used,2023-08-27,50044.31,39800.64,sold,clean,1004
51015,JGG73US4C26ZJT60B,Hyundai,Santa Fe,2023,Base,White,"84,534 mi",new,2024-10-25,51564.33,42056.38,sold,salvage,1005
51016,BB026WEKWPCXCUUPE,BMW,5 Series,2023,LE,Green,22788,certified,2025-05-31,42090.19,35285.94,sold,clean,1006
51017,7TJTPKEZ33KM7PD7S,Toyota,Camry,2025,LE,Gray,64481,used,2025-11-28,43537.79,34739.82,sold,clean,1001
51018,D7TR5Z5K8D900NE12,BMW,5 Series,2021,Base,Silver,40304,certified,2025-08-28,25539.05,19968.8,sold,rebuilt,1002
51019,SDMU9K9FPMCJ8KZ7Y,Nissan,Sentra,2018,LE,Gray,14078,used,2023-07-18,28942.64,22825.78,in_stock,clean,1002
51020,0GWZDZTEJV44DDGY2,Jeep,Cherokee,2019,Base,Silver,18307,new,2026-02-17,18609.83,16253.52,sold,,1002
51021,YJFFDH8LD67CZ87K7,BMW,X5,2021,LE,White,94211,used,2026-05-06,23314.79,19367.27,in_stock,salvage,1002
51022,TYM1RR9T8M47D7M6A,Jeep,Compass,2024,Sport,White,19647,certified,2025-09-30,16677.98,15221.08,in_stock,rebuilt,1002
51023,ZZHPXW22ZKJ6YRS24,Chevrolet,Traverse,2016,Base,Black,73524,certified,2024-06-11,42429.88,34436.16,in_stock,rebuilt,1002
51024,FV42NJ66YUBY0ZCNT,Jeep,Compass,2024,XLE,Black,90630,certified,2026-05-02,48321.6,40006.27,in_stock,rebuilt,1002
51025,AL2HKFGXYRPL051ZB,Hyundai,Tucson,2025,XLE,Blue,74144,certified,2025-04-13,35454.1,30908.88,sold,rebuilt,1006
51026,B5UHM4DAFDREJC5KW,Ford,Explorer,2026,XLE,Green,"4,645 mi",certified,2025-11-10,43935.34,41136.4,in_stock,salvage,1004
51027,1RF92RTY0XW7A3C89,Nissan,Pathfinder,2016,XLE,Silver,"37,291 mi",used,2026-05-10,15417.03,13975.02,in_stock,clean,1001
51028,KFY997RFUXCRSG0JP,BMW,3 Series,2021,LE,Blue,"74,262 mi",new,2025-11-27,36064.77,29884.3,sold,salvage,1006
51029,DAGFJ9UDG8JRTT288,Jeep,Wrangler,2026,Limited,Blue,65199,certified,2024-01-30,16388.55,13475.12,sold,clean,1003
51030,TKSMF39CUEE7ABH0H,Ford,Mustang,2025,Sport,Gray,20527,used,2023-07-24,44196.26,36034.54,sold,rebuilt ,1001
51031,6PHV00AZ3WLBJUU3W,BMW,X3,2018,Limited,Blue,82286,new,2026-04-24,20182.27,16290.75,in_stock,clean,1003
51032,AVKZVRMFN7C78JKUT,Jeep,Wrangler,2017,XLE,Green,37513,certified,2026-06-05,18807.97,14119.53,sold,clean,1004
51033,480XKZ8LUK0973TBC,Chevrolet,Equinox,2022,Limited,Gray,37118,certified,2026-01-29,30608.51,25168.01,sold,CLEAN,1003
51034,Y0ECZH58Y791FKS09,Hyundai,Elantra,2023,Sport,Gray,94477,new,2025-05-19,42395.82,37243.97,pending,rebuilt,1002
51035,4PC5DHPH25DSSJRG4,Hyundai,Elantra,2020,Limited,Silver,21534,new,2024-07-26,14642.1,11154.37,in_stock,salvage,1005
